# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	60	2473	-0.0239999	0.012	0.0005	100410	10.3005	0.0477181	0	287.817	1	2.92303e-43	1.59538e-43	0	5.6871e-29
2	61	236	0.0366569	0.00544588	0.0005	102168	27.105	1.50403	0	309.657	0.164446	4.50058e-07	2.4564e-07	0.643377	0.192177
2	62	397	0.037522	0.00947868	0.0005	102101	22.4433	4.44507	0	347.62	0.174399	1.1967e-06	6.53155e-07	0.635712	0.189887
2	63	317	0.037461	0.00782997	0.0005	102115	26.5392	3.5431	0	330.367	0.187381	1.18312e-06	6.45743e-07	0.625716	0.186901
2	64	587	0.0271695	0.0141142	0.0005	102152	19.2899	2.07764	0	556.045	0.509166	6.02514e-05	3.2885e-05	0.377927	0.112814
2	65	666	0.0265496	0.016376	0.0005	102168	19.7802	2.46697	0	537.14	0.668618	2.66577e-05	1.45497e-05	0.255157	0.0761835
2	66	703	0.0232126	0.0175902	0.0005	102180	21.1501	0.416154	0	492.651	0.651539	8.38133e-06	4.5745e-06	0.268313	0.0801352
2	67	2573	-0.0239999	0.017	0.0005	100414	10.3083	-0.0534748	0	287.818	1	7.39097e-44	4.03396e-44	0	1.17837e-29
2	98	2473	-0.0239999	0.012	0.0005	100410	10.3005	0.0477181	0	287.817	1	2.92303e-43	1.59538e-43	0	5.6871e-29
2	99	303	0.0236199	0.00735576	0.0005	102199	27.9215	3.69675	0	319.577	0.207514	1.41675e-06	7.73256e-07	0.610214	0.18227
2	100	276	0.0366084	0.00623611	0.0005	102156	27.0336	2.1156	0	330.136	0.215217	1.14581e-06	6.2538e-07	0.604283	0.180499
2	101	432	0.0321208	0.0101983	0.0005	102121	26.9784	-2.4806	0	457.537	0.292924	1.43951e-05	7.85681e-06	0.544445	0.162609
2	102	745	0.0257989	0.0181441	0.0005	102141	19.6107	4.91497	0	476.768	0.689137	5.4304e-06	2.96389e-06	0.239363	0.0714914
2	103	785	0.0252859	0.0199567	0.0005	102113	18.6397	6.89544	0	438.856	0.639264	2.46101e-06	1.34321e-06	0.277766	0.082966
2	104	695	0.0158357	0.0179933	0.0005	102221	18.0721	5.02241	0	463.811	0.749857	9.89689e-07	5.40168e-07	0.19261	0.0575316
2	105	2573	-0.0239999	0.017	0.0005	100414	10.3083	-0.0534748	0	287.818	1	7.39097e-44	4.03396e-44	0	1.17837e-29
2	136	2473	-0.0239999	0.012	0.0005	100410	10.3005	0.0477181	0	287.817	1	2.92303e-43	1.59538e-43	0	5.6871e-29
2	137	222	0.0221086	0.00533376	0.0005	102221	30.0855	1.37276	0	298.329	0.144856	2.7184e-07	1.48369e-07	0.658461	0.196683
2	138	458	0.0185311	0.0116349	0.0005	102214	26.8612	-4.86158	0	621.714	0.516545	0.000180892	9.87299e-05	0.372214	0.110962
2	139	656	0.0167926	0.0166273	0.0005	102221	19.7563	4.63285	0	540.331	0.788027	4.19454e-06	2.28937e-06	0.163218	0.0487483
2	140	657	0.0170302	0.0169229	0.0005	102221	17.8608	3.32697	0	515.159	0.699481	6.73408e-06	3.67543e-06	0.231398	0.0691106
2	141	696	0.0160058	0.0177017	0.0005	102202	17.1943	4.60321	0	437.489	0.661922	1.24653e-06	6.80352e-07	0.26032	0.0777563
2	142	692	0.0123243	0.0179482	0.0005	102260	17.9921	1.89163	0	439.353	0.723971	9.48593e-08	5.17738e-08	0.212542	0.0634866
2	143	2573	-0.0239999	0.017	0.0005	100414	10.3083	-0.0534748	0	287.818	1	7.39097e-44	4.03396e-44	0	1.17837e-29
2	174	2473	-0.0239999	0.012	0.0005	100410	10.3005	0.0477181	0	287.817	1	2.92303e-43	1.59538e-43	0	5.6871e-29
2	175	573	0.0133785	0.0145168	0.0005	102252	21.3132	5.13414	0	643.391	0.596956	8.32481e-05	4.54365e-05	0.310322	0.0925928
2	176	221	0.0218857	0.00564356	0.0005	102236	30.3275	-0.888432	0	315.733	0.247887	7.35775e-07	4.01583e-07	0.579127	0.172985
2	177	340	0.0204817	0.00826012	0.0005	102235	28.5038	-8.18565	0	510.005	0.414068	3.17685e-05	1.73391e-05	0.45116	0.134724
2	178	614	0.014624	0.0152255	0.0005	102239	21.9946	3.38321	0	571.562	0.812639	8.71005e-06	4.75391e-06	0.144266	0.0430818
2	179	615	0.0155079	0.0158389	0.0005	102250	21.8253	2.82835	0	570.201	0.813813	9.92277e-06	5.41581e-06	0.143361	0.0428102
2	180	649	0.0097696	0.0169703	0.0005	102289	15.4963	2.06216	0	500.671	0.771046	9.584e-08	5.23091e-08	0.176295	0.0526594
2	181	2573	-0.0239999	0.017	0.0005	100414	10.3083	-0.0534748	0	287.818	1	7.39097e-44	4.03396e-44	0	1.17837e-29
2	212	2473	-0.0239999	0.012	0.0005	100410	10.3005	0.0477181	0	287.817	1	2.92303e-43	1.59538e-43	0	5.6871e-29
2	213	286	0.00614619	0.00713175	0.0005	102428	27.3129	-7.14824	0	301.789	0.317065	1.35616e-11	7.40185e-12	0.52586	0.157075
2	214	610	0.0103361	0.0151425	0.0005	102268	15.2833	4.32595	0	564.996	0.777484	5.67291e-06	3.09625e-06	0.171336	0.0511713
2	215	610	0.0104494	0.0156909	0.0005	102268	15.2833	4.32595	0	564.996	0.777484	5.67291e-06	3.09625e-06	0.171336	0.0511713
2	216	652	0.0123404	0.0163534	0.0005	102249	22.028	2.67745	0	551.576	0.826625	1.03634e-06	5.65628e-07	0.133499	0.039875
2	217	651	0.0118043	0.0167793	0.0005	102265	20.568	2.58417	0	558.229	0.816594	8.33647e-07	4.55001e-07	0.141222	0.0421822
2	218	605	0.0053999	0.0158409	0.0005	102334	13.2661	3.58866	0	367.474	0.910731	2.96568e-11	1.61866e-11	0.0687374	0.020532
2	219	2573	-0.0239999	0.017	0.0005	100414	10.3083	-0.0534748	0	287.818	1	7.39097e-44	4.03396e-44	0	1.17837e-29
2	250	2473	-0.0239999	0.012	0.0005	100410	10.3005	0.0477181	0	287.817	1	2.92303e-43	1.59538e-43	0	5.6871e-29
2	251	405	0.00521056	0.0109067	0.0005	102451	21.3184	-5.64594	0	371.258	0.654086	2.13842e-10	1.16714e-10	0.266354	0.0795603
2	252	326	0.00640084	0.00826996	0.0005	102401	24.5562	-9.69506	0	342.644	0.515679	1.00617e-10	5.49163e-11	0.372927	0.111394
2	253	446	0.00639958	0.0112719	0.0005	102384	19.8085	-5.96295	0	424.117	0.714876	7.34112e-09	4.00675e-09	0.219546	0.0655786
2	254	525	0.00537195	0.0136259	0.0005	102399	11.9497	2.37013	0	404.277	0.824359	3.14305e-09	1.71546e-09	0.135243	0.0403973
2	255	565	0.00554844	0.0146805	0.0005	102378	12.701	2.17749	0	375.427	0.895167	4.03715e-10	2.20346e-10	0.0807214	0.0241116
2	256	643	0.00357831	0.016274	0.0005	102321	9.97728	6.06488	0	288.672	0.905446	3.5766e-14	1.9521e-14	0.072807	0.0217475
2	257	2573	-0.0239999	0.017	0.0005	100414	10.3083	-0.0534748	0	287.818	1	7.39097e-44	4.03396e-44	0	1.17837e-29
2	288	2473	-0.0239999	0.012	0.0005	100410	10.3005	0.0477181	0	287.817	1	2.92303e-43	1.59538e-43	0	5.6871e-29
2	289	480	0.000705641	0.0129817	0.0005	102240	-2.48117	-1.64718	0	287.605	0.634892	1.68757e-15	9.21069e-16	0.281134	0.083975
