# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 1.190000e+02 2.576000e+03 1.200340e-01 4.986170e-02 5.000000e-04 1.116100e+05 1.800960e+01 -8.333290e-01 0.000000e+00 3.322710e+02 1.743510e-01 4.180550e-02 2.281730e-02 6.249830e-01 1.360430e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.570000e+02 2.575000e+03 1.194570e-01 4.981050e-02 5.000000e-04 1.116050e+05 1.824140e+01 -1.087790e+00 0.000000e+00 3.552430e+02 1.611530e-01 5.485410e-02 2.993920e-02 6.317880e-01 1.222660e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.850000e+02 2.599000e+03 1.430470e-01 4.908390e-02 5.000000e-04 1.119590e+05 2.002150e+01 -6.489270e-01 0.000000e+00 4.407800e+02 2.437190e-01 5.011680e-02 2.735360e-02 5.693870e-01 1.094230e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 5.060000e+02 2.587000e+03 1.316860e-01 4.962330e-02 5.000000e-04 1.121690e+05 1.734730e+01 4.097860e-01 0.000000e+00 3.378630e+02 2.539580e-01 1.216360e-02 6.638840e-03 5.713090e-01 1.559310e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.660000e+02 2.576000e+03 1.200380e-01 4.971660e-02 5.000000e-04 1.116100e+05 1.800960e+01 -8.333290e-01 0.000000e+00 3.322710e+02 1.743510e-01 4.180550e-02 2.281730e-02 6.249830e-01 1.360430e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.750000e+02 2.537000e+03 1.336770e-01 4.810850e-02 5.000000e-04 1.120270e+05 2.207190e+01 8.576430e-01 0.000000e+00 4.052630e+02 2.529240e-01 2.096240e-02 1.144120e-02 5.698350e-01 1.448370e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.700000e+02 2.574000e+03 1.182550e-01 4.952180e-02 5.000000e-04 1.115760e+05 1.798930e+01 -2.141150e+00 0.000000e+00 4.002420e+02 1.469170e-01 7.242010e-02 3.952660e-02 6.382300e-01 1.029070e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.550000e+02 2.534000e+03 1.302190e-01 4.849570e-02 5.000000e-04 1.121880e+05 2.177900e+01 -4.090440e-01 0.000000e+00 3.430320e+02 2.429950e-01 1.509000e-02 8.236060e-03 5.790010e-01 1.546790e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.670000e+02 2.484000e+03 1.324150e-01 4.793550e-02 5.000000e-04 1.121250e+05 2.068110e+01 -3.284940e-02 0.000000e+00 5.081200e+02 2.332960e-01 4.022230e-02 2.195320e-02 5.799950e-01 1.245340e-01 9.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.690000e+02 2.578000e+03 1.226200e-01 4.951130e-02 5.000000e-04 1.115630e+05 1.727710e+01 8.177430e-02 0.000000e+00 3.177620e+02 1.976320e-01 2.682860e-02 1.464300e-02 6.109120e-01 1.499840e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.980000e+02 2.490000e+03 1.386810e-01 4.713110e-02 5.000000e-04 1.120480e+05 2.473320e+01 -1.046540e+00 0.000000e+00 1.630430e+03 2.083990e-01 1.410390e-01 7.697870e-02 5.732230e-01 3.602560e-04 6.000000e+00 1.000000e+00 7.000000e+00
2.000000e+00 2.300000e+02 2.482000e+03 1.308720e-01 4.770060e-02 5.000000e-04 1.121230e+05 2.233390e+01 4.903400e-01 0.000000e+00 4.532290e+02 2.279910e-01 3.812150e-02 2.080660e-02 5.846250e-01 1.284560e-01 9.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.280000e+02 2.440000e+03 1.400840e-01 4.629300e-02 5.000000e-04 1.120310e+05 2.478820e+01 -1.406610e+00 0.000000e+00 1.534920e+03 1.870950e-01 1.451270e-01 7.920960e-02 5.885680e-01 7.566940e-07 6.000000e+00 1.000000e+00 7.000000e+00
2.000000e+00 4.680000e+02 2.580000e+03 1.246540e-01 4.933000e-02 5.000000e-04 1.117250e+05 1.722180e+01 5.240320e-01 0.000000e+00 3.147880e+02 2.178580e-01 1.760410e-02 9.608270e-03 5.977120e-01 1.572170e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.670000e+02 2.581000e+03 1.251620e-01 4.926720e-02 5.000000e-04 1.118860e+05 1.744160e+01 8.432850e-01 0.000000e+00 3.148650e+02 2.228970e-01 1.547830e-02 8.448020e-03 5.943800e-01 1.587970e-01 9.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.710000e+02 2.576000e+03 1.203320e-01 4.944210e-02 5.000000e-04 1.116100e+05 1.800960e+01 -8.333290e-01 0.000000e+00 3.322710e+02 1.743510e-01 4.180550e-02 2.281730e-02 6.249830e-01 1.360430e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.290000e+02 2.430000e+03 1.302100e-01 4.638860e-02 5.000000e-04 1.120860e+05 2.536900e+01 -3.336140e+00 0.000000e+00 1.549010e+03 1.796880e-01 1.457850e-01 7.956900e-02 5.941280e-01 8.293640e-04 6.000000e+00 1.000000e+00 7.000000e+00
2.000000e+00 4.720000e+02 2.575000e+03 1.197910e-01 4.909900e-02 5.000000e-04 1.116050e+05 1.824140e+01 -1.087790e+00 0.000000e+00 3.552430e+02 1.611530e-01 5.485410e-02 2.993920e-02 6.317880e-01 1.222660e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.640000e+02 2.479000e+03 1.279710e-01 4.729150e-02 5.000000e-04 1.120750e+05 2.452400e+01 6.684400e-01 0.000000e+00 5.837310e+02 1.973820e-01 6.725830e-02 3.670930e-02 6.007030e-01 9.794800e-02 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.540000e+02 2.478000e+03 1.265070e-01 4.762470e-02 5.000000e-04 1.119260e+05 2.440800e+01 7.415210e-01 0.000000e+00 1.062750e+03 1.598690e-01 1.226690e-01 6.695240e-02 6.153370e-01 3.517160e-02 6.000000e+00 1.000000e+00 7.000000e+00
2.000000e+00 1.560000e+02 2.477000e+03 1.259980e-01 4.774040e-02 5.000000e-04 1.119300e+05 2.744600e+01 8.531580e-01 0.000000e+00 1.546550e+03 1.423790e-01 1.524760e-01 8.322060e-02 6.211400e-01 7.851500e-04 6.000000e+00 1.000000e+00 7.000000e+00
2.000000e+00 1.990000e+02 2.477000e+03 1.259790e-01 4.771710e-02 5.000000e-04 1.119300e+05 2.744600e+01 8.531580e-01 0.000000e+00 1.546550e+03 1.423790e-01 1.524760e-01 8.322060e-02 6.211400e-01 7.851500e-04 6.000000e+00 1.000000e+00 7.000000e+00
