# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 7.300000e+01 4.970000e+02 1.212040e-01 9.455360e-03 5.000000e-04 1.050410e+05 2.593990e+01 -2.974710e+00 0.000000e+00 2.889470e+02 2.365500e-01 1.390260e-10 7.588010e-11 5.878560e-01 1.755950e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.200000e+01 3.930000e+02 1.210640e-01 7.875090e-03 5.000000e-04 1.050410e+05 2.578060e+01 -2.543050e+00 0.000000e+00 2.882390e+02 1.868580e-01 1.209510e-10 6.601440e-11 6.261190e-01 1.870240e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.400000e+01 7.010000e+02 1.173190e-01 1.325190e-02 5.000000e-04 1.050760e+05 2.222590e+01 -8.175790e-01 0.000000e+00 2.894710e+02 2.602050e-01 9.354260e-11 5.105520e-11 5.696410e-01 1.701530e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.500000e+01 5.990000e+02 1.195540e-01 1.105440e-02 5.000000e-04 1.050490e+05 2.467550e+01 -1.857880e+00 0.000000e+00 2.895800e+02 2.401460e-01 1.896670e-10 1.035190e-10 5.850870e-01 1.747670e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.100000e+01 3.910000e+02 1.195460e-01 7.960010e-03 5.000000e-04 1.050380e+05 2.502800e+01 -1.614150e+00 0.000000e+00 2.880970e+02 1.136620e-01 3.153570e-10 1.721210e-10 6.824790e-01 2.038590e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.000000e+01 2.840000e+02 1.165740e-01 5.139130e-03 5.000000e-04 1.050530e+05 2.459290e+01 5.278950e-01 0.000000e+00 2.880940e+02 5.690680e-02 2.972430e-10 1.622340e-10 7.261820e-01 2.169110e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 6.800000e+01 2.400000e+01 1.169320e-01 0.000000e+00 5.000000e-04 1.050670e+05 2.549040e+01 -5.336650e-03 0.000000e+00 2.887650e+02 5.342370e-03 5.557600e-12 3.033320e-12 7.658860e-01 2.287710e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 6.900000e+01 1.280000e+02 1.168040e-01 2.643320e-03 5.000000e-04 1.050650e+05 2.537610e+01 2.314060e-02 0.000000e+00 2.883620e+02 1.990930e-02 4.308760e-11 2.351700e-11 7.546700e-01 2.254210e-01 7.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.120000e+02 4.400000e+02 1.163470e-01 8.812340e-03 5.000000e-04 1.050440e+05 2.529150e+01 8.053140e-01 0.000000e+00 2.898310e+02 1.407550e-01 9.142180e-10 4.989760e-10 6.616180e-01 1.976260e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.110000e+02 3.870000e+02 1.157320e-01 7.354850e-03 5.000000e-04 1.050560e+05 2.506980e+01 1.418850e+00 0.000000e+00 2.897560e+02 9.927880e-02 1.228930e-09 6.707430e-10 6.935560e-01 2.071650e-01 5.000000e+00 0.000000e+00 0.000000e+00
