# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	61	472	0.0963619	0.00938894	0.0005	105027	26.7298	-1.04218	0	335.302	0.14605	1.99785e-06	1.09042e-06	0.657542	0.196405
2	100	625	0.0936045	0.0124365	0.0005	105082	26.3962	-0.686347	0	324.195	0.193001	6.31018e-06	3.44407e-06	0.621388	0.185602
2	63	1488	0.072969	0.0288411	0.0005	105129	10.5775	10.2147	0	320.783	0.301166	0.000612424	0.000334258	0.537945	0.159941
2	62	1592	0.072175	0.0309791	0.0005	105248	10.3471	11.7618	0	308.788	0.291292	0.000233847	0.000127633	0.545645	0.162702
2	101	1084	0.0847508	0.0207633	0.0005	105191	17.0205	5.42375	0	311.922	0.181008	1.3784e-05	7.52323e-06	0.630621	0.18835
2	137	1032	0.0840531	0.0197116	0.0005	105163	18.2156	5.83033	0	327.674	0.157376	2.75635e-05	1.5044e-05	0.648815	0.193766
2	176	1031	0.0835075	0.0199003	0.0005	105172	18.5267	5.72467	0	335.388	0.156763	3.60826e-05	1.96938e-05	0.649285	0.193896
2	99	924	0.0804561	0.0174077	0.0005	105328	21.6146	3.41484	0	382.126	0.198465	0.000540183	0.00029483	0.617048	0.183653
2	103	2014	0.0785597	0.0381503	0.0005	105087	15.2983	-1.19438	0	290.99	0.185925	1.91828e-07	1.04699e-07	0.626842	0.187233
2	64	1178	0.0745706	0.0221592	0.0005	105159	18.2769	2.76621	0	388.426	0.346695	0.00913209	0.00498426	0.500695	0.138494
2	177	1031	0.0835199	0.0194598	0.0005	105172	18.5267	5.72467	0	335.388	0.156763	3.60826e-05	1.96938e-05	0.649285	0.193896
2	65	1643	0.0711644	0.0317484	0.0005	105272	11.5477	13.0811	0	335.237	0.353607	0.000676847	0.000369421	0.497551	0.147796
2	102	2004	0.06803	0.0383013	0.0005	105363	11.0151	15.0805	0	324.816	0.37882	0.000103856	5.66842e-05	0.478284	0.142735
2	138	979	0.0838436	0.0186456	0.0005	105176	20.1474	5.65455	0	348.754	0.154665	7.05762e-05	3.85202e-05	0.650893	0.194333
2	66	1539	0.0710343	0.0292046	0.0005	105171	11.6622	11.0163	0	354.958	0.376273	0.00150412	0.000820943	0.479886	0.141517
2	104	2257	0.0613811	0.043773	0.0005	105290	-0.108299	10.3111	0	330.03	0.308743	7.00323e-05	3.82234e-05	0.532258	0.158891
2	141	2258	0.0622579	0.0435673	0.0005	105314	2.3127	8.85185	0	327.085	0.305046	3.48182e-05	1.90036e-05	0.535114	0.159786
2	140	2259	0.063569	0.0436632	0.0005	105329	4.16036	7.86391	0	324.758	0.290024	1.43766e-05	7.84671e-06	0.546687	0.163267
2	139	2260	0.0644823	0.0437789	0.0005	105336	5.51617	7.4243	0	323.189	0.277918	7.08479e-06	3.86685e-06	0.556009	0.166061
2	179	2313	0.0650998	0.0444559	0.0005	105272	8.72707	6.54857	0	320.082	0.246743	4.77466e-06	2.60599e-06	0.580015	0.173235
2	178	2358	0.0581588	0.0457467	0.0005	105126	-1.97251	8.96497	0	331.916	0.251482	7.87201e-05	4.29651e-05	0.576344	0.172052
