# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 7.300000e+01 4.070000e+02 1.352900e-01 7.942580e-03 5.000000e-04 1.062760e+05 3.255670e+01 -3.296080e+00 0.000000e+00 2.889930e+02 2.212330e-01 1.705920e-10 9.310860e-11 5.996500e-01 1.791170e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.200000e+01 3.550000e+02 1.350890e-01 6.563520e-03 5.000000e-04 1.062970e+05 3.250740e+01 -2.925810e+00 0.000000e+00 2.886840e+02 1.947480e-01 1.574810e-10 8.595230e-11 6.200440e-01 1.852090e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.400000e+01 6.610000e+02 1.296950e-01 1.278370e-02 5.000000e-04 1.063430e+05 2.876530e+01 -9.470520e-01 0.000000e+00 2.902660e+02 2.505540e-01 3.973960e-10 2.168970e-10 5.770730e-01 1.723730e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.500000e+01 5.090000e+02 1.332660e-01 9.865330e-03 5.000000e-04 1.062880e+05 3.170920e+01 -2.948330e+00 0.000000e+00 2.893970e+02 2.328240e-01 4.101770e-10 2.238730e-10 5.907250e-01 1.764510e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.100000e+01 3.530000e+02 1.333410e-01 6.951940e-03 5.000000e-04 1.063250e+05 3.162040e+01 -2.211470e+00 0.000000e+00 2.884590e+02 1.475480e-01 3.919010e-10 2.138980e-10 6.563880e-01 1.960650e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.000000e+01 2.980000e+02 1.300410e-01 5.227490e-03 5.000000e-04 1.063630e+05 3.076890e+01 -2.972040e-01 0.000000e+00 2.879340e+02 6.433270e-02 5.123890e-10 2.796600e-10 7.204640e-01 2.152040e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 6.800000e+01 3.800000e+01 1.307990e-01 0.000000e+00 5.000000e-04 1.064300e+05 3.187150e+01 -3.805980e-02 0.000000e+00 2.890120e+02 5.929580e-03 7.329860e-12 4.000610e-12 7.654340e-01 2.286360e-01 1.000000e+01 0.000000e+00 0.000000e+00
2.000000e+00 6.900000e+01 1.420000e+02 1.305700e-01 2.591630e-03 5.000000e-04 1.064100e+05 3.158360e+01 -1.399440e-01 0.000000e+00 2.881340e+02 2.299290e-02 5.865380e-11 3.201300e-11 7.522960e-01 2.247110e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.120000e+02 4.540000e+02 1.301320e-01 8.918090e-03 5.000000e-04 1.063450e+05 3.142490e+01 -9.468320e-01 0.000000e+00 2.897000e+02 1.545800e-01 1.850020e-09 1.009730e-09 6.509740e-01 1.944470e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.110000e+02 4.010000e+02 1.293160e-01 7.752970e-03 5.000000e-04 1.063640e+05 3.088040e+01 1.678630e-01 0.000000e+00 2.892120e+02 1.073050e-01 2.007580e-09 1.095730e-09 6.873750e-01 2.053200e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.130000e+02 5.060000e+02 1.302230e-01 9.343590e-03 5.000000e-04 1.063450e+05 3.166730e+01 -1.319640e+00 0.000000e+00 2.903470e+02 1.881240e-01 1.804240e-09 9.847480e-10 6.251450e-01 1.867310e-01 7.000000e+00 0.000000e+00 0.000000e+00
