# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	63	1224	0.0680286	0.0239403	0.0005	104429	8.58905	9.45136	0	312.439	0.215539	3.45708e-06	1.88686e-06	0.604034	0.180422
2	62	1326	0.066907	0.0250851	0.0005	104476	10.7458	11.9938	0	327.789	0.264229	9.5965e-06	5.23773e-06	0.566543	0.169214
2	61	511	0.0830754	0.00973835	0.0005	104431	25.4823	-0.665728	0	344.654	0.132087	1.62445e-06	8.86619e-07	0.668291	0.199619
2	100	665	0.081055	0.0128223	0.0005	104471	23.2768	-0.449863	0	320.565	0.195782	2.41446e-06	1.3178e-06	0.619246	0.184969
2	101	920	0.0761932	0.0178718	0.0005	104438	17.0719	6.30615	0	324.695	0.178574	6.14671e-06	3.35485e-06	0.632496	0.18892
2	137	866	0.0740455	0.0164983	0.0005	104394	21.7659	6.61291	0	367.244	0.145135	1.84414e-05	1.00652e-05	0.658243	0.196593
2	176	865	0.0736397	0.0166454	0.0005	104361	21.4359	7.38966	0	377.971	0.149189	2.61635e-05	1.428e-05	0.65512	0.19565
2	99	809	0.0694469	0.0156483	0.0005	104320	21.2055	3.92085	0	391.909	0.19767	8.97093e-05	4.8963e-05	0.617775	0.184417
2	103	2006	0.0705201	0.0381578	0.0005	104461	16.9313	1.18719	0	292.241	0.190099	1.95569e-07	1.06741e-07	0.623628	0.186272
2	64	1065	0.0650794	0.0201657	0.0005	104401	17.3809	5.22277	0	415.483	0.378199	0.000155963	8.5124e-05	0.47875	0.14281
2	177	865	0.0733126	0.0161017	0.0005	104361	21.4359	7.38966	0	377.971	0.149189	2.61635e-05	1.428e-05	0.65512	0.19565
2	65	1324	0.0643401	0.0259897	0.0005	104440	15.7996	8.81641	0	396.682	0.458988	5.38909e-05	2.94135e-05	0.41657	0.124359
2	102	1633	0.0615984	0.0312971	0.0005	104375	13.5534	13.6595	0	347.655	0.434146	1.32757e-05	7.24585e-06	0.435707	0.130127
2	138	761	0.0733656	0.0149067	0.0005	104338	21.1991	10.0364	0	372.446	0.150035	4.31277e-05	2.35389e-05	0.654466	0.195432
2	66	1271	0.0635176	0.0244637	0.0005	104425	16.721	8.89783	0	418.404	0.471086	0.000106755	5.82666e-05	0.40724	0.121508
2	104	1891	0.0593841	0.0369508	0.0005	104428	7.23455	15.7019	0	333.919	0.329324	6.46384e-06	3.52794e-06	0.516427	0.154239
2	141	1943	0.0597713	0.0373358	0.0005	104452	8.68638	15.4887	0	331.852	0.311837	6.8653e-06	3.74705e-06	0.529894	0.158259
2	140	1996	0.0600446	0.0381222	0.0005	104494	11.0844	13.6698	0	326.848	0.276566	5.44153e-06	2.96996e-06	0.557055	0.166371
2	139	1996	0.0603568	0.0385223	0.0005	104494	11.0844	13.6698	0	326.848	0.276566	5.44153e-06	2.96996e-06	0.557055	0.166371
2	179	2047	0.0598716	0.0394407	0.0005	104526	13.5006	14.7206	0	323.999	0.248891	7.74638e-06	4.22794e-06	0.578366	0.172731
2	178	1940	0.056976	0.0371618	0.0005	104381	6.92138	25.4386	0	359.209	0.239884	2.22353e-05	1.2136e-05	0.585284	0.174797
2	175	1269	0.0614197	0.0243451	0.0005	104418	19.3747	11.418	0	493.712	0.419479	0.000674647	0.00036822	0.446835	0.132643
2	216	1373	0.0611906	0.0266068	0.0005	104441	18.5568	12.8869	0	458.565	0.395842	0.000254916	0.000139132	0.46514	0.138624
2	142	1682	0.0587421	0.0326531	0.0005	104325	11.9178	20.9824	0	403.103	0.254072	8.66942e-05	4.73173e-05	0.57434	0.171454
2	213	596	0.0649136	0.0110753	0.0005	104344	26.5946	4.67647	0	416.819	0.160975	0.00768358	0.00419367	0.644063	0.183084
2	252	595	0.0639511	0.0112295	0.0005	104410	27.362	3.22633	0	430.373	0.187085	0.0176421	0.00962898	0.621387	0.164257
2	253	493	0.0657654	0.00961697	0.0005	104302	29.7358	5.95398	0	378.798	0.146245	0.00416604	0.00227381	0.65631	0.191005
2	217	1112	0.0606611	0.0217432	0.0005	104401	22.1545	11.275	0	537.745	0.416773	0.00481442	0.00262769	0.447845	0.12794
2	290	390	0.0660104	0.00756722	0.0005	104338	30.5969	6.5551	0	349.694	0.104099	0.00100494	0.000548494	0.689588	0.20476
2	251	233	0.0655221	0.00478908	0.0005	104422	31.8253	1.83643	0	308.851	0.0943511	0.000435166	0.000237512	0.697246	0.20773
2	214	489	0.061212	0.00941146	0.0005	104381	30.1494	-2.13082	0	465.688	0.18474	0.0277509	0.0151463	0.620576	0.151787
2	215	592	0.060882	0.0113603	0.0005	104364	31.5661	1.48196	0	581.194	0.208239	0.0617578	0.0337072	0.593735	0.10256
2	180	903	0.0597793	0.0173106	0.0005	104311	31.6161	6.87648	0	778.727	0.361723	0.0722529	0.0394353	0.472844	0.0537447
2	254	1006	0.0586941	0.0196643	0.0005	104369	28.6977	13.3863	0	702.608	0.394902	0.055681	0.0303904	0.451558	0.0674687
2	291	1211	0.0552029	0.0232776	0.0005	104336	22.4761	17.9776	0	517.004	0.409718	0.0235683	0.0128635	0.448411	0.105439
2	255	1314	0.0547473	0.0252084	0.0005	104288	26.0725	21.685	0	400.454	0.349272	0.0104814	0.00572068	0.498346	0.13618
