# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	73	537	0.109278	0.0105181	0.0005	104193	21.9324	-2.13914	0	288.744	0.210289	9.7927e-11	5.34482e-11	0.608076	0.181635
2	72	433	0.10922	0.00881561	0.0005	104204	21.6586	-1.88272	0	287.984	0.148129	1.11716e-10	6.09739e-11	0.655939	0.195932
2	74	690	0.106858	0.0132785	0.0005	104235	18.9711	-0.0175362	0	289.332	0.235134	7.00575e-11	3.82371e-11	0.588947	0.175919
2	75	587	0.107944	0.0116037	0.0005	104238	21.3925	-0.215833	0	289.714	0.218206	1.30946e-10	7.14696e-11	0.601981	0.179813
2	71	431	0.107764	0.0084808	0.0005	104250	22.0016	-0.69019	0	288.977	0.138508	2.39938e-10	1.30957e-10	0.663348	0.198144
2	70	220	0.104922	0.00485024	0.0005	104351	22.1591	0.512338	0	289.096	0.0463867	1.57842e-10	8.61498e-11	0.734283	0.219331
2	68	13	0.105033	0	0.0005	104343	22.155	0.0212693	0	288.59	0.0049891	3.05961e-12	1.66992e-12	0.766158	0.228853
2	69	116	0.104962	0.00255832	0.0005	104367	22.242	0.272778	0	288.634	0.0182648	2.97744e-11	1.62508e-11	0.755936	0.225799
2	112	376	0.104368	0.00786453	0.0005	104321	22.27	1.90945	0	290.717	0.102045	5.92566e-10	3.2342e-10	0.691426	0.206529
2	111	323	0.103936	0.00659367	0.0005	104353	22.5485	1.40326	0	291.695	0.0833737	7.63255e-10	4.16581e-10	0.705804	0.210822
2	113	428	0.104299	0.00829212	0.0005	104311	22.8275	2.4447	0	293.641	0.154156	9.40007e-10	5.13052e-10	0.651301	0.194542
2	110	271	0.103544	0.00540788	0.0005	104365	22.4031	0.91914	0	290.313	0.0630295	4.83585e-10	2.63939e-10	0.721468	0.215502
2	114	427	0.103936	0.00808755	0.0005	104325	23.5719	2.58135	0	299.173	0.194124	1.60339e-09	8.75121e-10	0.620527	0.185349
2	109	167	0.103049	0.00359631	0.0005	104384	22.4392	0.482769	0	289.029	0.0354677	1.40614e-10	7.67468e-11	0.742691	0.221842
2	115	375	0.103331	0.00702435	0.0005	104340	23.1015	2.07217	0	294.255	0.126898	1.1754e-09	6.4153e-10	0.67229	0.200812
2	108	62	0.10287	0.00193351	0.0005	104417	22.8484	0.161092	0	288.775	0.0113705	3.43812e-11	1.87651e-11	0.761245	0.227385
2	107	62	0.102752	0.00123264	0.0005	104417	22.8484	0.161092	0	288.775	0.0113705	3.43812e-11	1.87651e-11	0.761245	0.227385
2	106	10	0.102614	0	0.0005	104420	22.7895	0.0618314	0	288.696	0.00489642	8.71426e-12	4.75621e-12	0.76623	0.228874
2	118	270	0.102249	0.00562572	0.0005	104384	22.8869	0.959062	0	292.498	0.0775809	9.37042e-10	5.11434e-10	0.710264	0.212155
2	116	165	0.101255	0.00312488	0.0005	104420	23.0562	0.343828	0	290.525	0.0591314	4.85943e-10	2.65226e-10	0.72447	0.216398
2	152	320	0.100873	0.00636911	0.0005	104399	24.1429	0.305329	0	304.763	0.138345	2.74595e-09	1.49873e-09	0.663476	0.198179
2	89	477	0.101079	0.00936972	0.0005	104325	24.7621	1.77593	0	302.908	0.238217	1.6795e-09	9.16662e-10	0.586573	0.175209
2	151	268	0.100237	0.00525354	0.0005	104414	23.602	0.2067	0	300.181	0.109866	2.15479e-09	1.17608e-09	0.685405	0.204729
2	117	111	0.0999703	0.00257036	0.0005	104444	23.1545	-0.145719	0	290.296	0.0477242	3.30834e-10	1.80568e-10	0.733254	0.219022
2	88	423	0.0998691	0.00874781	0.0005	104369	25.0767	-0.315756	0	303.637	0.223622	3.66407e-09	1.99984e-09	0.597811	0.178567
2	150	163	0.0992445	0.00372949	0.0005	104439	23.2857	-0.195122	0	293.198	0.075387	7.91929e-10	4.32232e-10	0.711954	0.212659
2	149	161	0.0978799	0.00371545	0.0005	104440	22.8786	-0.62427	0	296.585	0.0735021	1.05262e-09	5.74517e-10	0.713403	0.213095
2	87	421	0.0973941	0.00889711	0.0005	104392	24.7111	-1.77759	0	302.787	0.213987	6.4287e-09	3.50876e-09	0.605228	0.180784
2	148	264	0.0968268	0.0052779	0.0005	104432	23.5516	-1.17074	0	314.214	0.0882589	6.15868e-09	3.36138e-09	0.702039	0.209702
2	128	575	0.0951907	0.0119337	0.0005	104378	21.876	-3.55092	0	296.908	0.230882	1.98553e-09	1.08369e-09	0.59222	0.176899
2	127	575	0.0952349	0.01173	0.0005	104378	21.876	-3.55092	0	296.908	0.230882	1.98553e-09	1.08369e-09	0.59222	0.176899
