# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 7.300000e+01 5.370000e+02 1.092780e-01 1.051810e-02 5.000000e-04 1.041930e+05 2.193240e+01 -2.139140e+00 0.000000e+00 2.887440e+02 2.102890e-01 9.792700e-11 5.344820e-11 6.080760e-01 1.816350e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.200000e+01 4.330000e+02 1.092200e-01 8.815610e-03 5.000000e-04 1.042040e+05 2.165860e+01 -1.882720e+00 0.000000e+00 2.879840e+02 1.481290e-01 1.117160e-10 6.097390e-11 6.559390e-01 1.959320e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.400000e+01 6.900000e+02 1.068580e-01 1.327850e-02 5.000000e-04 1.042350e+05 1.897110e+01 -1.753620e-02 0.000000e+00 2.893320e+02 2.351340e-01 7.005750e-11 3.823710e-11 5.889470e-01 1.759190e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.500000e+01 5.870000e+02 1.079440e-01 1.160370e-02 5.000000e-04 1.042380e+05 2.139250e+01 -2.158330e-01 0.000000e+00 2.897140e+02 2.182060e-01 1.309460e-10 7.146960e-11 6.019810e-01 1.798130e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.100000e+01 4.310000e+02 1.077640e-01 8.480800e-03 5.000000e-04 1.042500e+05 2.200160e+01 -6.901900e-01 0.000000e+00 2.889770e+02 1.385080e-01 2.399380e-10 1.309570e-10 6.633480e-01 1.981440e-01 9.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.000000e+01 2.200000e+02 1.049220e-01 4.850240e-03 5.000000e-04 1.043510e+05 2.215910e+01 5.123380e-01 0.000000e+00 2.890960e+02 4.638670e-02 1.578420e-10 8.614980e-11 7.342830e-01 2.193310e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 6.800000e+01 1.300000e+01 1.050330e-01 0.000000e+00 5.000000e-04 1.043430e+05 2.215500e+01 2.126930e-02 0.000000e+00 2.885900e+02 4.989100e-03 3.059610e-12 1.669920e-12 7.661580e-01 2.288530e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 6.900000e+01 1.160000e+02 1.049620e-01 2.558320e-03 5.000000e-04 1.043670e+05 2.224200e+01 2.727780e-01 0.000000e+00 2.886340e+02 1.826480e-02 2.977440e-11 1.625080e-11 7.559360e-01 2.257990e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.120000e+02 3.760000e+02 1.043680e-01 7.864530e-03 5.000000e-04 1.043210e+05 2.227000e+01 1.909450e+00 0.000000e+00 2.907170e+02 1.020450e-01 5.925660e-10 3.234200e-10 6.914260e-01 2.065290e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.110000e+02 3.230000e+02 1.039360e-01 6.593670e-03 5.000000e-04 1.043530e+05 2.254850e+01 1.403260e+00 0.000000e+00 2.916950e+02 8.337370e-02 7.632550e-10 4.165810e-10 7.058040e-01 2.108220e-01 5.000000e+00 0.000000e+00 0.000000e+00
