# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	63	529	0.0494067	0.0104418	0.0005	102166	19.3967	8.17455	0	358.604	0.154162	1.84675e-06	1.00795e-06	0.651295	0.19454
2	62	631	0.047612	0.0122351	0.0005	102120	16.1628	6.50784	0	383.571	0.181503	2.0793e-06	1.13487e-06	0.630242	0.188252
2	61	321	0.0494474	0.00662129	0.0005	102189	23.122	3.63603	0	320.247	0.100671	5.57475e-07	3.04268e-07	0.692483	0.206845
2	100	373	0.0494832	0.00772362	0.0005	102196	23.412	4.60133	0	332.452	0.124362	1.1121e-06	6.06979e-07	0.674241	0.201395
2	101	474	0.0460884	0.00943359	0.0005	102109	24.8659	2.22385	0	376.94	0.209293	5.46199e-06	2.98113e-06	0.608843	0.181856
2	60	2473	-0.0239999	0.012	0.0005	99475.3	11.1994	0.05031	0	287.501	1	3.25161e-43	1.77472e-43	0	5.86876e-29
2	64	596	0.0368403	0.014827	0.0005	102081	18.5342	1.80076	0	543.887	0.403119	8.67867e-05	4.73678e-05	0.459576	0.137171
2	65	716	0.0363546	0.017256	0.0005	102064	19.4864	2.61421	0	502.159	0.612296	2.4925e-05	1.3604e-05	0.298526	0.0891399
2	66	713	0.0337525	0.0171321	0.0005	102061	20.5358	-0.889788	0	500.869	0.513831	1.11932e-05	6.10922e-06	0.374347	0.111804
2	67	2573	-0.0239999	0.017	0.0005	99475.2	11.1898	-0.0446264	0	287.5	1	1.0247e-43	5.59277e-44	0	1.77923e-29
2	98	2473	-0.0239999	0.012	0.0005	99475.3	11.1994	0.05031	0	287.501	1	3.25161e-43	1.77472e-43	0	5.86876e-29
2	99	396	0.0364833	0.0091219	0.0005	102081	22.8473	3.4618	0	354.206	0.176711	1.36244e-05	7.43617e-06	0.633929	0.189339
2	102	795	0.0354993	0.0199564	0.0005	102051	19.2105	3.129	0	453.119	0.563243	6.92629e-06	3.78034e-06	0.336301	0.100445
2	103	956	0.0362168	0.0236485	0.0005	101992	23.815	8.46135	0	347.99	0.371419	6.6601e-07	3.63506e-07	0.484007	0.144573
2	104	827	0.0271819	0.0205187	0.0005	101978	27.2713	5.95859	0	325.778	0.372956	1.05583e-06	5.7627e-07	0.482824	0.144219
2	105	2573	-0.0239999	0.017	0.0005	99475.2	11.1898	-0.0446264	0	287.5	1	1.0247e-43	5.59277e-44	0	1.77923e-29
2	136	2473	-0.0239999	0.012	0.0005	99475.3	11.1994	0.05031	0	287.501	1	3.25161e-43	1.77472e-43	0	5.86876e-29
2	137	276	0.0365688	0.00618206	0.0005	102100	27.2434	3.20806	0	317.54	0.153667	7.37609e-06	4.02584e-06	0.651675	0.194647
2	138	352	0.0325252	0.00858384	0.0005	102076	29.7541	-6.19763	0	479.498	0.305916	0.00010646	5.81054e-05	0.534417	0.159502
2	139	746	0.0266549	0.0188926	0.0005	102059	21.2327	6.89117	0	443.122	0.651461	1.29347e-05	7.05969e-06	0.268372	0.0801473
2	140	786	0.0268203	0.0191828	0.0005	102020	22.771	7.51921	0	377.734	0.545771	4.14699e-06	2.26341e-06	0.349755	0.104467
2	141	826	0.0268764	0.0202392	0.0005	101991	27.0217	7.559	0	332.704	0.37613	1.22857e-06	6.7055e-07	0.48038	0.143489
2	142	703	0.023264	0.0175632	0.0005	102087	23.4365	-0.573083	0	502.991	0.608161	9.60776e-06	5.24388e-06	0.301714	0.0901106
2	143	2573	-0.0239999	0.017	0.0005	99475.2	11.1898	-0.0446264	0	287.5	1	1.0247e-43	5.59277e-44	0	1.77923e-29
2	174	2473	-0.0239999	0.012	0.0005	99475.3	11.1994	0.05031	0	287.501	1	3.25161e-43	1.77472e-43	0	5.86876e-29
2	175	624	0.0241115	0.0155566	0.0005	102153	22.1466	1.69988	0	613.569	0.616395	0.000557315	0.00030418	0.295233	0.0875107
2	176	276	0.0363959	0.0063683	0.0005	102100	27.2434	3.20806	0	317.54	0.153667	7.37609e-06	4.02584e-06	0.651675	0.194647
2	177	275	0.035013	0.00657156	0.0005	102115	27.9905	2.18488	0	344.448	0.244461	1.74685e-05	9.53426e-06	0.581761	0.173752
2	178	665	0.0259019	0.0164233	0.0005	102102	24.527	3.14412	0	544.509	0.726228	8.65654e-05	4.72471e-05	0.210782	0.0628559
2	179	706	0.0263483	0.0176098	0.0005	102078	21.102	5.64463	0	501.436	0.702017	3.29545e-05	1.79864e-05	0.229439	0.0684936
2	180	618	0.0181856	0.0156406	0.0005	102162	17.4811	-4.22702	0	550.117	0.560312	0.000106574	5.81674e-05	0.338532	0.100991
2	181	2573	-0.0239999	0.017	0.0005	99475.2	11.1898	-0.0446264	0	287.5	1	1.0247e-43	5.59277e-44	0	1.77923e-29
2	212	2473	-0.0239999	0.012	0.0005	99475.3	11.1994	0.05031	0	287.501	1	3.25161e-43	1.77472e-43	0	5.86876e-29
2	213	220	0.0206022	0.0056527	0.0005	102232	29.6664	0.990383	0	295.495	0.117836	7.41865e-07	4.04907e-07	0.679266	0.202897
2	214	578	0.0188746	0.0142285	0.0005	102184	17.5854	-4.77387	0	624.609	0.605229	0.000692524	0.000377977	0.303796	0.089905
2	215	579	0.0192063	0.0147362	0.0005	102167	17.885	-4.56574	0	629.585	0.587027	0.000817979	0.00044645	0.31778	0.0939291
2	216	663	0.0235769	0.0163421	0.0005	102130	24.8141	-0.250659	0	550.852	0.70286	8.08123e-05	4.4107e-05	0.228777	0.068238
2	217	662	0.0222911	0.0161309	0.0005	102154	23.3838	-2.08986	0	542.776	0.632486	4.98124e-05	2.71874e-05	0.282973	0.084464
