# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	90	970	0.0745674	0.0184238	0.0005	102401	13.3151	2.58831	0	294.062	0.203682	8.15052e-12	4.44852e-12	0.613165	0.183153
2	89	657	0.0730129	0.0125363	0.0005	102395	13.4539	-4.09972	0	296.19	0.267229	9.99906e-12	5.45745e-12	0.564234	0.168537
2	88	604	0.0721493	0.0115832	0.0005	102402	14.3256	-3.11271	0	295.69	0.296481	2.6856e-11	1.46579e-11	0.54171	0.161809
2	87	603	0.0715485	0.0115135	0.0005	102399	13.3802	-1.63274	0	294.583	0.31053	6.12927e-11	3.34533e-11	0.530892	0.158578
2	91	1074	0.0743442	0.0203245	0.0005	102395	12.2433	5.09699	0	294.094	0.208043	4.29619e-12	2.34484e-12	0.609807	0.18215
2	86	654	0.0703096	0.0120201	0.0005	102378	11.681	-0.362432	0	293.198	0.298778	5.83621e-11	3.18538e-11	0.539941	0.161281
2	74	562	0.0826907	0.0100522	0.0005	102458	15.8955	4.42243	0	291.708	0.16136	3.60851e-11	1.96951e-11	0.645753	0.192887
2	92	1022	0.0743096	0.0199953	0.0005	102398	12.8934	3.88069	0	294.119	0.204555	5.71823e-12	3.12099e-12	0.612493	0.182952
2	73	458	0.0824512	0.00888161	0.0005	102455	17.8632	2.80339	0	292.524	0.150486	5.30526e-11	2.89559e-11	0.654126	0.195388
2	72	405	0.0814188	0.00757147	0.0005	102446	18.5794	2.79913	0	295.644	0.150072	8.76862e-11	4.78588e-11	0.654444	0.195483
2	68	37	0.0776475	0	0.0005	102428	17.6009	0.152799	0	288.041	0.00358594	7.58535e-13	4.14005e-13	0.767239	0.229175
2	69	89	0.0776409	0.00180417	0.0005	102428	17.6173	0.505764	0	288.169	0.00805134	3.65507e-12	1.99492e-12	0.7638	0.228148
2	70	193	0.0776749	0.00334947	0.0005	102427	17.6172	1.20205	0	290.061	0.0338962	3.20443e-11	1.74897e-11	0.7439	0.222204
2	71	351	0.0798016	0.00616833	0.0005	102433	19.7066	3.45722	0	300.054	0.104316	1.52698e-10	8.33419e-11	0.689677	0.206007
2	75	404	0.0800408	0.00791529	0.0005	102438	19.944	3.94085	0	301.626	0.174591	1.38611e-10	7.56531e-11	0.635565	0.189844
2	93	1022	0.0742431	0.0194013	0.0005	102398	12.8934	3.88069	0	294.119	0.204555	5.71823e-12	3.12099e-12	0.612493	0.182952
2	76	752	0.0643041	0.0144292	0.0005	102303	10.2925	4.79361	0	295.2	0.301996	5.05634e-10	2.75973e-10	0.537463	0.160541
