# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	60	2473	-0.0239999	0.012	0.0005	104143	11.6468	0.0592372	0	288.051	1	2.32173e-43	1.26719e-43	0	4.63297e-29
2	61	2450	-0.000152516	0.0127798	0.0005	102496	23.202	0.105148	0	287.956	0.989618	2.44704e-18	1.33559e-18	0.00799429	0.0023879
2	62	482	0.0021216	0.0127455	0.0005	102643	12.9309	-17.4819	0	288.002	0.751657	4.73366e-16	2.58361e-16	0.191224	0.0571188
2	63	522	0.00211711	0.0134799	0.0005	102587	11.313	-7.77533	0	287.972	0.781617	6.54214e-16	3.57068e-16	0.168155	0.0502281
2	64	562	0.00233529	0.0145977	0.0005	102706	12.5042	-5.83075	0	287.976	0.907953	1.87744e-16	1.0247e-16	0.0708762	0.0211708
2	65	602	0.00220761	0.0153202	0.0005	102628	12.5358	-3.34508	0	287.981	0.927483	5.25397e-17	2.86759e-17	0.0558378	0.0166788
2	66	2550	-0.000419555	0.0160346	0.0005	102750	14.6076	-2.23474	0	288.066	0.991706	1.87528e-18	1.02352e-18	0.00638656	0.00190768
2	67	2573	-0.0239999	0.017	0.0005	104145	11.6408	-0.0504256	0	288.052	1	1.5788e-43	8.61701e-44	0	2.6499e-29
2	98	2473	-0.0239999	0.012	0.0005	104143	11.6468	0.0592372	0	288.051	1	2.32173e-43	1.26719e-43	0	4.63297e-29
2	99	2452	-0.00275639	0.0127993	0.0005	102814	18.9915	-0.669734	0	288.062	0.999802	5.03661e-20	2.74896e-20	0.000152184	4.54576e-05
2	100	2475	-0.000371225	0.0133749	0.0005	102744	20.269	-5.17798	0	288.024	0.996574	9.09659e-19	4.96488e-19	0.00263808	0.000787997
2	101	2500	-0.000216486	0.0140321	0.0005	102719	19.586	-1.00713	0	288.046	0.999076	2.43007e-19	1.32632e-19	0.000711237	0.000212447
2	102	2500	-0.000218616	0.0147702	0.0005	102719	19.586	-1.00713	0	288.046	0.999076	2.43007e-19	1.32632e-19	0.000711237	0.000212447
2	103	2525	-0.000472943	0.0154337	0.0005	102762	18.6077	-1.91122	0	288.047	0.997548	5.90375e-19	3.22224e-19	0.00188796	0.000563936
2	104	2552	-0.00282848	0.0161662	0.0005	102887	16.7218	-0.0977307	0	288.089	0.99993	2.0945e-20	1.14317e-20	5.38621e-05	1.60887e-05
2	105	2573	-0.0239999	0.017	0.0005	104145	11.6408	-0.0504256	0	288.052	1	1.5788e-43	8.61701e-44	0	2.6499e-29
2	136	2473	-0.0239999	0.012	0.0005	104143	11.6468	0.0592372	0	288.051	1	2.32173e-43	1.26719e-43	0	4.63297e-29
2	137	2455	-0.00528593	0.0127987	0.0005	103089	17.635	0.00765854	0	288.115	1	5.24192e-23	2.86102e-23	1.41847e-07	4.23699e-08
2	138	2478	-0.00324254	0.0134746	0.0005	102914	18.7555	-0.57283	0	288.083	0.999997	7.45379e-22	4.06825e-22	2.17751e-06	6.50425e-07
2	139	2503	-0.00303336	0.0141351	0.0005	102932	19.3702	-0.676439	0	288.085	1	3.6203e-23	1.97594e-23	9.37042e-08	2.79896e-08
2	140	2503	-0.00304101	0.0148167	0.0005	102932	19.3702	-0.676439	0	288.085	1	3.6203e-23	1.97594e-23	9.37042e-08	2.79896e-08
2	141	2528	-0.00326087	0.0154989	0.0005	102936	18.4076	-0.358289	0	288.091	1	1.66451e-22	9.08482e-23	3.16702e-07	9.45994e-08
2	142	2555	-0.0053021	0.0161923	0.0005	103104	17.075	-0.194884	0	288.121	1	8.6978e-24	4.74722e-24	1.39748e-08	4.17429e-09
2	143	2573	-0.0239999	0.017	0.0005	104145	11.6408	-0.0504256	0	288.052	1	1.5788e-43	8.61701e-44	0	2.6499e-29
2	174	2473	-0.0239999	0.012	0.0005	104143	11.6468	0.0592372	0	288.051	1	2.32173e-43	1.26719e-43	0	4.63297e-29
2	175	2457	-0.00784967	0.012789	0.0005	103247	17.074	0.0381114	0	288.131	1	2.74839e-25	1.50006e-25	6.32717e-10	1.88997e-10
2	176	2481	-0.00610201	0.0134766	0.0005	103182	18.672	-0.0783382	0	288.114	1	3.10787e-25	1.69626e-25	7.1124e-10	2.12453e-10
2	177	2505	-0.00596552	0.0141551	0.0005	103097	18.7539	-0.236697	0	288.105	1	1.55241e-25	8.473e-26	3.1742e-10	9.48169e-11
2	178	2505	-0.00596704	0.0148354	0.0005	103097	18.7539	-0.236697	0	288.105	1	1.55241e-25	8.473e-26	3.1742e-10	9.48169e-11
2	179	2531	-0.00610805	0.0155147	0.0005	103184	18.4926	-0.175111	0	288.116	1	6.68217e-26	3.6471e-26	8.60643e-11	2.57101e-11
2	180	2557	-0.00785421	0.0162088	0.0005	103246	16.8773	-0.105682	0	288.132	1	5.66973e-26	3.09452e-26	7.3041e-11	2.18197e-11
2	181	2573	-0.0239999	0.017	0.0005	104145	11.6408	-0.0504256	0	288.052	1	1.5788e-43	8.61701e-44	0	2.6499e-29
2	212	2473	-0.0239999	0.012	0.0005	104143	11.6468	0.0592372	0	288.051	1	2.32173e-43	1.26719e-43	0	4.63297e-29
2	213	2460	-0.0102594	0.0127829	0.0005	103490	16.2883	0.0231308	0	288.143	1	8.44415e-29	4.60878e-29	1.06248e-13	3.57832e-14
2	214	2483	-0.00878887	0.0134721	0.0005	103330	18.0377	-0.011082	0	288.124	1	1.36191e-27	7.43326e-28	2.27496e-12	6.82172e-13
2	215	2508	-0.00869579	0.0141562	0.0005	103327	17.973	-0.0260208	0	288.121	1	4.68335e-29	2.55615e-29	4.9849e-14	1.79094e-14
2	216	2508	-0.00869621	0.0148415	0.0005	103327	17.973	-0.0260208	0	288.121	1	4.68335e-29	2.55615e-29	4.9849e-14	1.79094e-14
2	217	2533	-0.00879019	0.0155266	0.0005	103325	17.9853	-0.0937247	0	288.123	1	4.04576e-28	2.20816e-28	4.44644e-13	1.34779e-13
2	218	2560	-0.0102584	0.0162165	0.0005	103471	16.2798	-0.0381061	0	288.141	1	2.96794e-29	1.61989e-29	2.38698e-14	9.31978e-15
2	219	2573	-0.0239999	0.017	0.0005	104145	11.6408	-0.0504256	0	288.052	1	1.5788e-43	8.61701e-44	0	2.6499e-29
2	250	2473	-0.0239999	0.012	0.0005	104143	11.6468	0.0592372	0	288.051	1	2.32173e-43	1.26719e-43	0	4.63297e-29
2	251	2462	-0.0128244	0.0127691	0.0005	103637	15.6844	0.0367196	0	288.149	1	1.25767e-30	6.86429e-31	0	4.35384e-16
2	252	2486	-0.011631	0.0134636	0.0005	103562	16.8987	0.01531	0	288.135	1	1.42374e-30	7.77072e-31	0	4.90467e-16
2	253	2511	-0.0115744	0.014154	0.0005	103556	16.9105	-0.024463	0	288.133	1	4.53153e-32	2.47329e-32	0	1.40024e-17
2	254	2511	-0.0115745	0.0148456	0.0005	103556	16.9105	-0.024463	0	288.133	1	4.53153e-32	2.47329e-32	0	1.40024e-17
2	255	2536	-0.0116314	0.015536	0.0005	103550	16.9045	-0.0504526	0	288.133	1	5.89554e-31	3.21776e-31	0	1.69373e-16
2	256	2562	-0.0128253	0.0162309	0.0005	103623	15.6824	-0.0519752	0	288.147	1	3.71002e-31	2.02492e-31	0	1.02012e-16
2	257	2573	-0.0239999	0.017	0.0005	104145	11.6408	-0.0504256	0	288.052	1	1.5788e-43	8.61701e-44	0	2.6499e-29
2	288	2474	-0.024	0.012	0.0005	104167	11.188	0.0418529	0	287.928	1	7.33006e-45	4.00072e-45	0	1.31696e-30
2	289	2465	-0.0152548	0.0127599	0.0005	103817	14.6729	0.0602103	0	288.154	1	9.12583e-34	4.98084e-34	0	2.67268e-19
2	290	2489	-0.0143245	0.013455	0.0005	103761	15.8151	0.0230044	0	288.147	1	7.12026e-34	3.88621e-34	0	2.07873e-19
