# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 6.800000e+01 3.300000e+01 3.382500e-02 0.000000e+00 5.000000e-04 1.025950e+05 2.505100e+01 2.865390e-01 0.000000e+00 2.880830e+02 3.520930e-05 1.012480e-16 5.526060e-17 7.699730e-01 2.299920e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 6.900000e+01 3.300000e+01 3.383520e-02 9.755330e-04 5.000000e-04 1.025950e+05 2.505100e+01 2.865390e-01 0.000000e+00 2.880830e+02 3.520930e-05 1.012480e-16 5.526060e-17 7.699730e-01 2.299920e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.000000e+01 7.300000e+01 3.384330e-02 1.746200e-03 5.000000e-04 1.025960e+05 2.502730e+01 5.374540e-02 0.000000e+00 2.881380e+02 4.690800e-04 1.798840e-15 9.818010e-16 7.696390e-01 2.298920e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.100000e+01 1.530000e+02 3.380710e-02 3.022130e-03 5.000000e-04 1.026010e+05 2.501110e+01 7.575810e-01 0.000000e+00 2.927680e+02 1.140020e-02 1.395080e-13 7.614300e-14 7.612220e-01 2.273780e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.200000e+01 1.530000e+02 3.387680e-02 3.933430e-03 5.000000e-04 1.026010e+05 2.501110e+01 7.575810e-01 0.000000e+00 2.927680e+02 1.140020e-02 1.395080e-13 7.614300e-14 7.612220e-01 2.273780e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.300000e+01 2.330000e+02 3.386900e-02 5.428180e-03 5.000000e-04 1.026180e+05 2.502980e+01 1.412030e+00 0.000000e+00 3.111820e+02 3.758110e-02 2.520010e-12 1.375410e-12 7.410630e-01 2.213560e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.400000e+01 2.740000e+02 3.408340e-02 6.544390e-03 5.000000e-04 1.026520e+05 2.620020e+01 -4.970510e-01 0.000000e+00 3.292620e+02 9.188550e-02 7.643080e-12 4.171560e-12 6.992480e-01 2.088660e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.500000e+01 3.130000e+02 3.326160e-02 7.875520e-03 5.000000e-04 1.026250e+05 2.414960e+01 -4.146650e-01 0.000000e+00 3.315990e+02 1.251450e-01 2.088930e-11 1.140130e-11 6.736380e-01 2.012170e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.600000e+01 3.520000e+02 3.239280e-02 8.985540e-03 5.000000e-04 1.026240e+05 2.215120e+01 2.308820e-01 0.000000e+00 3.333830e+02 1.712760e-01 4.628660e-11 2.526300e-11 6.381180e-01 1.906070e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.700000e+01 4.300000e+02 3.086250e-02 1.071400e-02 5.000000e-04 1.026220e+05 1.776320e+01 1.665060e+00 0.000000e+00 3.444330e+02 2.521910e-01 1.034780e-10 5.647810e-11 5.758130e-01 1.719960e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.800000e+01 5.080000e+02 2.806370e-02 1.220580e-02 5.000000e-04 1.026010e+05 1.486070e+01 1.404920e+00 0.000000e+00 3.576120e+02 3.520520e-01 2.131120e-10 1.163160e-10 4.989200e-01 1.490280e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.900000e+01 5.030000e+02 2.360590e-02 1.273530e-02 5.000000e-04 1.025960e+05 1.448610e+01 -3.225220e+00 0.000000e+00 3.990320e+02 3.687540e-01 5.199180e-09 2.837690e-09 4.860590e-01 1.451860e-01 5.000000e+00 0.000000e+00 0.000000e+00
