# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	90	850	0.0582238	0.0169259	0.0005	102362	18.3697	0.664641	0	288.952	0.2886	1.83062e-12	9.99144e-13	0.547778	0.163622
2	89	797	0.0576584	0.0153901	0.0005	102368	18.5732	-1.08398	0	289.638	0.276394	6.30149e-12	3.43933e-12	0.557177	0.166429
2	88	745	0.0570625	0.0145429	0.0005	102354	16.9671	-2.24452	0	289.655	0.31568	3.4871e-12	1.90324e-12	0.526926	0.157394
2	87	744	0.0566773	0.0140549	0.0005	102344	17.9104	-1.98848	0	290.259	0.258461	8.90792e-12	4.86191e-12	0.570985	0.170554
2	91	902	0.058141	0.0175139	0.0005	102360	18.4936	2.18271	0	288.651	0.274587	1.05287e-12	5.74652e-13	0.558568	0.166845
2	86	691	0.055919	0.0135345	0.0005	102339	16.9002	-2.33916	0	290.861	0.277231	7.66071e-12	4.18119e-12	0.556532	0.166237
2	74	281	0.0613257	0.00572425	0.0005	102356	26.6271	3.23051	0	315.869	0.132697	3.06226e-11	1.67137e-11	0.667823	0.19948
2	92	901	0.057855	0.0173991	0.0005	102369	19.8992	2.57762	0	288.707	0.17772	2.48801e-12	1.35795e-12	0.633155	0.189124
2	73	280	0.0601654	0.00531485	0.0005	102348	27.59	2.24573	0	319.134	0.135549	3.96515e-11	2.16416e-11	0.665627	0.198824
2	72	226	0.0589239	0.00481345	0.0005	102354	24.5368	1.31867	0	312.526	0.0740195	2.49803e-11	1.36341e-11	0.713005	0.212976
2	68	17	0.0577244	0	0.0005	102355	22.1199	0.2373	0	288.003	0.0019501	6.36954e-14	3.47647e-14	0.768498	0.229551
2	69	69	0.0577066	0.00126001	0.0005	102355	22.1047	0.514589	0	288.436	0.0102927	5.07827e-13	2.7717e-13	0.762075	0.227633
2	70	121	0.0576982	0.0022934	0.0005	102356	22.1045	0.994653	0	290.989	0.0290492	2.744e-12	1.49766e-12	0.747632	0.223319
2	71	226	0.0580878	0.00404017	0.0005	102354	24.5368	1.31867	0	312.526	0.0740195	2.49803e-11	1.36341e-11	0.713005	0.212976
2	75	328	0.0567643	0.00666542	0.0005	102358	23.7297	-0.681761	0	317.089	0.172749	2.50567e-10	1.36758e-10	0.636983	0.190268
2	93	901	0.057306	0.0171936	0.0005	102369	19.8992	2.57762	0	288.707	0.17772	2.48801e-12	1.35795e-12	0.633155	0.189124
2	76	531	0.0513461	0.0101371	0.0005	102344	15.8179	2.9234	0	302.502	0.326869	2.69872e-10	1.47295e-10	0.518311	0.15482
2	94	899	0.0554205	0.0170038	0.0005	102343	23.056	2.34081	0	289.915	0.107632	3.79942e-12	2.07371e-12	0.687123	0.205245
2	113	273	0.0537581	0.00525597	0.0005	102363	22.4558	1.47891	0	310.423	0.104717	5.73576e-10	3.13056e-10	0.689368	0.205915
