# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	90	839	0.047982	0.0163964	0.0005	102510	23.638	1.10228	0	291.073	0.153875	1.9123e-12	1.04372e-12	0.651517	0.194609
2	89	787	0.0476283	0.0157251	0.0005	102479	21.6146	-0.896648	0	292.018	0.231159	3.8161e-12	2.08281e-12	0.592007	0.176833
2	88	787	0.0472525	0.0152885	0.0005	102479	21.6146	-0.896648	0	292.018	0.231159	3.8161e-12	2.08281e-12	0.592007	0.176833
2	87	787	0.0470705	0.0150203	0.0005	102479	21.6146	-0.896648	0	292.018	0.231159	3.8161e-12	2.08281e-12	0.592007	0.176833
2	91	839	0.0477252	0.016634	0.0005	102510	23.638	1.10228	0	291.073	0.153875	1.9123e-12	1.04372e-12	0.651517	0.194609
2	86	734	0.0463313	0.0146646	0.0005	102460	20.4632	-2.26091	0	293.234	0.231999	4.50241e-12	2.4574e-12	0.591361	0.17664
2	74	267	0.0473683	0.00589206	0.0005	102478	28.098	-1.77465	0	324.772	0.1235	2.2775e-11	1.24305e-11	0.674905	0.201595
2	92	838	0.0469634	0.0165557	0.0005	102479	25.7339	1.08238	0	291.333	0.141732	2.32149e-12	1.26706e-12	0.660866	0.197402
2	73	266	0.0467627	0.00554179	0.0005	102467	26.3273	-0.63787	0	322.726	0.0819159	2.98375e-11	1.62852e-11	0.706925	0.211159
2	72	214	0.0463628	0.00454893	0.0005	102461	25.2639	0.851752	0	314.55	0.050722	8.90923e-12	4.86262e-12	0.730944	0.218334
2	68	6	0.0461816	0	0.0005	102476	24.0548	0.230783	0	288.027	0.000508388	7.75302e-15	4.23157e-15	0.769609	0.229883
2	69	58	0.0461757	0.00108795	0.0005	102473	23.9731	0.327708	0	288.462	0.00471354	9.36863e-14	5.11336e-14	0.766371	0.228916
2	70	58	0.0461657	0.00194961	0.0005	102473	23.9731	0.327708	0	288.462	0.00471354	9.36863e-14	5.11336e-14	0.766371	0.228916
2	71	162	0.0461576	0.00350372	0.0005	102469	24.3679	1.01282	0	301.622	0.0439653	2.48102e-12	1.35413e-12	0.736147	0.219888
