# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	60	2473	-0.0239999	0.012	0.0005	105396	10.9117	0.0586837	0	288.465	1	5.77445e-43	3.15167e-43	0	1.11326e-28
2	61	330	0.0101105	0.00880702	0.0005	102184	24.4065	-11.2136	0	404.766	0.455991	1.77771e-09	9.70265e-10	0.418887	0.125122
2	62	291	0.0119597	0.00742492	0.0005	102153	26.5188	-6.06944	0	322.412	0.36096	2.21189e-10	1.20724e-10	0.492061	0.146979
2	63	371	0.0110652	0.00919688	0.0005	102163	23.3975	-8.98667	0	490.568	0.478594	2.09097e-08	1.14124e-08	0.401483	0.119923
2	64	568	0.00826769	0.0141744	0.0005	102400	15.2042	0.27495	0	464.261	0.788813	9.78019e-09	5.33799e-09	0.162614	0.048573
2	65	608	0.00854376	0.0154351	0.0005	102441	16.2668	0.448723	0	437.693	0.869485	1.86296e-09	1.0168e-09	0.100496	0.0300184
2	66	685	0.00594827	0.0173295	0.0005	102598	9.00781	2.34875	0	325.88	0.824471	2.78011e-13	1.51737e-13	0.135157	0.0403717
2	67	2573	-0.0239999	0.017	0.0005	105411	10.9119	-0.0564509	0	288.469	1	1.34047e-43	7.31621e-44	0	2.15757e-29
2	98	2473	-0.0239999	0.012	0.0005	105396	10.9117	0.0586837	0	288.465	1	5.77445e-43	3.15167e-43	0	1.11326e-28
2	99	521	0.00128199	0.0134159	0.0005	102570	4.04154	-6.08442	0	287.803	0.721778	2.42827e-15	1.32534e-15	0.214231	0.0639911
2	100	410	0.0100765	0.0106002	0.0005	102216	25.0063	-10.9367	0	483.596	0.534996	2.13059e-08	1.16287e-08	0.358053	0.106951
2	101	528	0.0081069	0.0133082	0.0005	102398	17.9843	-0.817745	0	475.427	0.711406	2.36476e-08	1.29068e-08	0.222218	0.0663767
2	102	606	0.00672927	0.0155751	0.0005	102489	14.698	1.61996	0	375.109	0.905844	1.99014e-11	1.08621e-11	0.0724999	0.0216558
2	103	646	0.0069793	0.0161355	0.0005	102505	15.9214	3.26114	0	373.838	0.904622	4.09441e-12	2.23471e-12	0.0734411	0.021937
2	104	643	0.00317256	0.0165531	0.0005	102642	10.5819	0.84915	0	288.474	0.899458	6.48063e-15	3.5371e-15	0.0774175	0.0231247
2	105	2573	-0.0239999	0.017	0.0005	105411	10.9119	-0.0564509	0	288.469	1	1.34047e-43	7.31621e-44	0	2.15757e-29
2	136	2473	-0.0239999	0.012	0.0005	105396	10.9117	0.0586837	0	288.465	1	5.77445e-43	3.15167e-43	0	1.11326e-28
2	137	2475	-0.000549754	0.0130245	0.0005	102879	13.9605	-4.7209	0	288.078	0.98548	6.38107e-18	3.48276e-18	0.0111805	0.00333963
2	138	562	0.00225008	0.0146992	0.0005	102537	5.98837	-2.05473	0	287.719	0.764183	8.61897e-15	4.7042e-15	0.181579	0.054238
2	139	603	0.00330775	0.015439	0.0005	102585	8.02386	2.44776	0	288.379	0.903213	2.58093e-14	1.40866e-14	0.0745259	0.022261
2	140	603	0.0035581	0.0159187	0.0005	102585	8.02386	2.44776	0	288.379	0.903213	2.58093e-14	1.40866e-14	0.0745259	0.022261
2	141	643	0.00313694	0.0162299	0.0005	102642	10.5819	0.84915	0	288.474	0.899458	6.48063e-15	3.5371e-15	0.0774175	0.0231247
2	142	2550	-0.00037064	0.0161859	0.0005	102984	7.53383	-1.30554	0	288.118	0.981721	3.58025e-18	1.95409e-18	0.0140749	0.00420419
2	143	2573	-0.0239999	0.017	0.0005	105411	10.9119	-0.0564509	0	288.469	1	1.34047e-43	7.31621e-44	0	2.15757e-29
2	174	2473	-0.0239999	0.012	0.0005	105396	10.9117	0.0586837	0	288.465	1	5.77445e-43	3.15167e-43	0	1.11326e-28
2	175	2453	-0.00310812	0.0128574	0.0005	103367	10.873	-0.0517631	0	288.166	0.999858	3.44504e-20	1.88029e-20	0.000109671	3.27588e-05
2	176	2475	-0.000725511	0.0135866	0.0005	102879	13.9605	-4.7209	0	288.078	0.98548	6.38107e-18	3.48276e-18	0.0111805	0.00333963
2	177	2500	-0.000440744	0.0142841	0.0005	102877	9.93889	-1.1731	0	288.094	0.997338	1.29685e-18	7.07813e-19	0.00204953	0.000612196
2	178	2500	-0.000388226	0.0149661	0.0005	102877	9.93889	-1.1731	0	288.094	0.997338	1.29685e-18	7.07813e-19	0.00204953	0.000612196
2	179	2525	-0.000611745	0.0156224	0.0005	102953	11.8643	-1.66866	0	288.102	0.996731	7.76189e-19	4.23641e-19	0.00251702	0.000751838
2	180	2553	-0.00303578	0.0161835	0.0005	103427	9.82573	-0.437938	0	288.18	0.999991	2.79808e-21	1.52718e-21	6.89706e-06	2.06016e-06
2	181	2573	-0.0239999	0.017	0.0005	105411	10.9119	-0.0564509	0	288.469	1	1.34047e-43	7.31621e-44	0	2.15757e-29
2	212	2473	-0.0239999	0.012	0.0005	105396	10.9117	0.0586837	0	288.465	1	5.77445e-43	3.15167e-43	0	1.11326e-28
2	213	2455	-0.00552097	0.0128101	0.0005	103717	10.492	0.0215206	0	288.205	0.999999	1.42593e-22	7.78269e-23	4.30971e-07	1.28732e-07
2	214	2478	-0.00345081	0.0134936	0.0005	103387	11.6433	-0.784397	0	288.158	0.999985	3.65003e-21	1.99217e-21	1.14657e-05	3.42483e-06
2	215	2503	-0.00326353	0.0141888	0.0005	103399	11.8082	-0.533543	0	288.157	0.999999	1.39752e-22	7.62759e-23	4.10396e-07	1.22586e-07
2	216	2503	-0.00324689	0.014874	0.0005	103399	11.8082	-0.533543	0	288.157	0.999999	1.39752e-22	7.62759e-23	4.10396e-07	1.22586e-07
2	217	2528	-0.00342255	0.0155392	0.0005	103416	11.3712	-0.242113	0	288.165	0.999999	3.03452e-22	1.65623e-22	6.5498e-07	1.95643e-07
2	218	2555	-0.00549428	0.0162001	0.0005	103751	10.0996	-0.211849	0	288.212	1	1.95924e-23	1.06935e-23	3.53096e-08	1.0547e-08
2	219	2573	-0.0239999	0.017	0.0005	105411	10.9119	-0.0564509	0	288.469	1	1.34047e-43	7.31621e-44	0	2.15757e-29
2	250	2473	-0.0239999	0.012	0.0005	105396	10.9117	0.0586837	0	288.465	1	5.77445e-43	3.15167e-43	0	1.11326e-28
2	251	2458	-0.00806093	0.0127905	0.0005	104177	10.4178	0.00398695	0	288.247	1	2.80466e-26	1.53077e-26	5.68029e-11	1.69698e-11
2	252	2481	-0.00632763	0.0134843	0.0005	103888	11.8369	-0.0835687	0	288.208	1	6.09664e-25	3.32752e-25	1.50618e-09	4.499e-10
2	253	2506	-0.00618556	0.0141676	0.0005	103893	11.6703	-0.0154063	0	288.206	1	1.9225e-26	1.04929e-26	3.55335e-11	1.06179e-11
2	254	2506	-0.00618263	0.0148487	0.0005	103893	11.6703	-0.0154063	0	288.206	1	1.9225e-26	1.04929e-26	3.55335e-11	1.06179e-11
2	255	2531	-0.00632105	0.0155279	0.0005	103903	11.6842	-0.108058	0	288.211	1	1.51898e-25	8.29051e-26	2.16589e-10	6.46996e-11
2	256	2558	-0.00805768	0.0162121	0.0005	104190	10.3626	-0.00913909	0	288.249	1	1.00002e-26	5.45805e-27	1.298e-11	3.88163e-12
2	257	2573	-0.0239999	0.017	0.0005	105411	10.9119	-0.0564509	0	288.469	1	1.34047e-43	7.31621e-44	0	2.15757e-29
2	288	2473	-0.0239999	0.012	0.0005	105396	10.9117	0.0586837	0	288.465	1	5.77445e-43	3.15167e-43	0	1.11326e-28
2	289	2460	-0.0105067	0.0127831	0.0005	104453	10.43	0.028989	0	288.272	1	1.27809e-28	6.97578e-29	1.662e-13	5.31894e-14
2	290	2484	-0.00905508	0.0134727	0.0005	104311	11.3971	0.0168793	0	288.249	1	1.5315e-28	8.35885e-29	1.98841e-13	6.37951e-14
2	291	2508	-0.0089554	0.0141586	0.0005	104183	11.5598	0.000810305	0	288.235	1	8.3249e-29	4.5437e-29	9.41469e-14	3.26584e-14
