# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 9.000000e+01 8.390000e+02 4.798200e-02 1.639640e-02 5.000000e-04 1.025100e+05 2.363800e+01 1.102280e+00 0.000000e+00 2.910730e+02 1.538750e-01 1.912300e-12 1.043720e-12 6.515170e-01 1.946090e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8.900000e+01 7.870000e+02 4.762830e-02 1.572510e-02 5.000000e-04 1.024790e+05 2.161460e+01 -8.966480e-01 0.000000e+00 2.920180e+02 2.311590e-01 3.816100e-12 2.082810e-12 5.920070e-01 1.768330e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8.800000e+01 7.870000e+02 4.725250e-02 1.528850e-02 5.000000e-04 1.024790e+05 2.161460e+01 -8.966480e-01 0.000000e+00 2.920180e+02 2.311590e-01 3.816100e-12 2.082810e-12 5.920070e-01 1.768330e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8.700000e+01 7.870000e+02 4.707050e-02 1.502030e-02 5.000000e-04 1.024790e+05 2.161460e+01 -8.966480e-01 0.000000e+00 2.920180e+02 2.311590e-01 3.816100e-12 2.082810e-12 5.920070e-01 1.768330e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.100000e+01 8.390000e+02 4.772520e-02 1.663400e-02 5.000000e-04 1.025100e+05 2.363800e+01 1.102280e+00 0.000000e+00 2.910730e+02 1.538750e-01 1.912300e-12 1.043720e-12 6.515170e-01 1.946090e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8.600000e+01 7.340000e+02 4.633130e-02 1.466460e-02 5.000000e-04 1.024600e+05 2.046320e+01 -2.260910e+00 0.000000e+00 2.932340e+02 2.319990e-01 4.502410e-12 2.457400e-12 5.913610e-01 1.766400e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.400000e+01 2.670000e+02 4.736830e-02 5.892060e-03 5.000000e-04 1.024780e+05 2.809800e+01 -1.774650e+00 0.000000e+00 3.247720e+02 1.235000e-01 2.277500e-11 1.243050e-11 6.749050e-01 2.015950e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.200000e+01 8.380000e+02 4.696340e-02 1.655570e-02 5.000000e-04 1.024790e+05 2.573390e+01 1.082380e+00 0.000000e+00 2.913330e+02 1.417320e-01 2.321490e-12 1.267060e-12 6.608660e-01 1.974020e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.300000e+01 2.660000e+02 4.676270e-02 5.541790e-03 5.000000e-04 1.024670e+05 2.632730e+01 -6.378700e-01 0.000000e+00 3.227260e+02 8.191590e-02 2.983750e-11 1.628520e-11 7.069250e-01 2.111590e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.200000e+01 2.140000e+02 4.636280e-02 4.548930e-03 5.000000e-04 1.024610e+05 2.526390e+01 8.517520e-01 0.000000e+00 3.145500e+02 5.072200e-02 8.909230e-12 4.862620e-12 7.309440e-01 2.183340e-01 9.000000e+00 0.000000e+00 0.000000e+00
