# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	73	527	0.0992481	0.0107561	0.0005	103330	18.2822	-0.207126	0	288.263	0.179072	5.25985e-11	2.8708e-11	0.632111	0.188817
2	72	475	0.0990112	0.00920449	0.0005	103312	18.7569	-0.774301	0	288.011	0.157343	5.63163e-11	3.07372e-11	0.648845	0.193813
2	74	629	0.0978864	0.0128555	0.0005	103375	16.4278	1.90978	0	289.836	0.20912	6.85345e-11	3.74058e-11	0.608977	0.181903
2	75	578	0.098095	0.0112401	0.0005	103351	17.7029	0.914476	0	289.068	0.19586	6.36626e-11	3.47468e-11	0.619186	0.184954
2	71	421	0.0975173	0.00832927	0.0005	103313	18.9909	0.824511	0	290.264	0.138208	1.75962e-10	9.60393e-11	0.66358	0.198212
2	70	210	0.0947936	0.00444735	0.0005	103356	18.7479	0.850276	0	289.229	0.0454634	8.73501e-11	4.76753e-11	0.734993	0.219543
2	68	2	0.0948021	0	0.0005	103351	18.8561	0.0702371	0	288.327	0.00435682	2.9438e-12	1.60671e-12	0.766645	0.228998
2	69	106	0.0947686	0.00236741	0.0005	103352	18.7861	0.422805	0	288.502	0.0171921	1.81223e-11	9.89107e-12	0.756762	0.226046
2	112	313	0.0936433	0.00674319	0.0005	103376	20.088	1.88722	0	296.152	0.0917987	5.40412e-10	2.94955e-10	0.699318	0.208884
2	111	261	0.093457	0.00579328	0.0005	103376	19.3673	1.33742	0	291.831	0.0611517	3.05192e-10	1.66573e-10	0.722914	0.215934
2	113	365	0.0933736	0.00707917	0.0005	103377	21.044	2.29893	0	302.668	0.169688	8.2165e-10	4.48453e-10	0.639345	0.190967
2	110	209	0.0931136	0.00484271	0.0005	103374	19.1888	0.960179	0	289.76	0.0480029	1.66399e-10	9.082e-11	0.733038	0.218959
2	114	312	0.0929387	0.0069641	0.0005	103397	20.6444	1.43	0	302.624	0.124234	9.27869e-10	5.06427e-10	0.674343	0.201423
2	109	156	0.0926072	0.00328821	0.0005	103388	19.4531	0.554131	0	289.353	0.038621	1.62558e-10	8.87234e-11	0.740263	0.221116
2	115	312	0.0924881	0.00617827	0.0005	103397	20.6444	1.43	0	302.624	0.124234	9.27869e-10	5.06427e-10	0.674343	0.201423
2	108	52	0.0923989	0.00179453	0.0005	103385	19.4363	0.185183	0	288.447	0.00916928	1.86002e-11	1.01519e-11	0.76294	0.227891
2	107	52	0.0922677	0.00115168	0.0005	103385	19.4363	0.185183	0	288.447	0.00916928	1.86002e-11	1.01519e-11	0.76294	0.227891
2	106	0	0.0921443	0	0.0005	103384	19.3543	0.0778233	0	288.376	0.00387131	5.03751e-12	2.74945e-12	0.767019	0.22911
2	90	1190	0.0862896	0.0222648	0.0005	103381	11.5296	4.16373	0	291.677	0.171764	2.11045e-11	1.15188e-11	0.637742	0.190494
