# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	63	1011	0.063685	0.0190865	0.0005	103792	9.2639	9.77533	0	331.563	0.188661	2.1115e-06	1.15245e-06	0.624731	0.186605
2	62	1009	0.0617318	0.0199376	0.0005	103702	12.9276	7.87505	0	360.111	0.202717	4.15068e-06	2.26542e-06	0.613908	0.183368
2	61	499	0.0712552	0.00993242	0.0005	103718	23.435	0.204514	0	352.292	0.118248	1.22765e-06	6.70046e-07	0.678949	0.202801
2	100	654	0.070443	0.0123768	0.0005	103725	20.6539	2.10274	0	343.827	0.1573	1.97636e-06	1.07869e-06	0.648876	0.193821
2	101	755	0.0677968	0.0147658	0.0005	103831	19.4994	6.55595	0	360.33	0.156213	4.43583e-06	2.42106e-06	0.649716	0.194065
2	137	646	0.0628769	0.0121976	0.0005	103691	23.072	9.33193	0	379.272	0.145832	2.83e-05	1.5446e-05	0.657707	0.196417
2	176	646	0.0626347	0.0123115	0.0005	103691	23.072	9.33193	0	379.272	0.145832	2.83e-05	1.5446e-05	0.657707	0.196417
2	99	694	0.0589099	0.0135065	0.0005	103679	21.3492	3.80062	0	406.358	0.19424	5.42645e-05	2.96173e-05	0.620424	0.185252
2	103	1841	0.0614356	0.0356538	0.0005	103547	21.0842	9.26186	0	300.566	0.23161	2.69466e-07	1.47074e-07	0.591668	0.176722
2	64	899	0.0555768	0.0177526	0.0005	103591	19.9879	3.76867	0	471.547	0.407996	9.52616e-05	5.19934e-05	0.455824	0.136033
2	177	594	0.0621941	0.0114938	0.0005	103674	25.0101	8.99641	0	367.448	0.147008	3.20732e-05	1.75054e-05	0.656798	0.196145
2	65	1107	0.0557436	0.0218542	0.0005	103602	18.6658	6.57983	0	430.516	0.504513	2.57972e-05	1.408e-05	0.381522	0.113925
2	102	1314	0.0542373	0.0256129	0.0005	103682	16.5189	7.66137	0	377.112	0.465379	5.93188e-06	3.2376e-06	0.411659	0.122953
2	138	541	0.0614713	0.0104596	0.0005	103650	26.0139	7.44688	0	358.731	0.161967	4.44667e-05	2.42697e-05	0.645279	0.192686
2	66	1054	0.054299	0.0204676	0.0005	103592	19.9638	6.28175	0	461.958	0.506123	5.73957e-05	3.13264e-05	0.380275	0.113513
2	104	1520	0.0528894	0.0292303	0.0005	103440	19.7409	14.1383	0	337.739	0.29045	5.8502e-06	3.19302e-06	0.546363	0.163178
2	141	1520	0.0529719	0.0296653	0.0005	103440	19.7409	14.1383	0	337.739	0.29045	5.8502e-06	3.19302e-06	0.546363	0.163178
2	140	1572	0.0524441	0.0300667	0.0005	103397	22.2197	15.7023	0	329.03	0.246652	4.41654e-06	2.41053e-06	0.580092	0.173249
2	139	1572	0.0523503	0.030366	0.0005	103397	22.2197	15.7023	0	329.03	0.246652	4.41654e-06	2.41053e-06	0.580092	0.173249
2	179	1570	0.0509437	0.0302424	0.0005	103275	23.8341	20.0954	0	325.128	0.253614	7.76572e-06	4.2385e-06	0.574732	0.171641
2	178	1361	0.0499114	0.0260546	0.0005	103522	21.1977	19.2963	0	400.921	0.317231	3.16871e-05	1.72947e-05	0.525723	0.156998
2	175	998	0.0500048	0.0196258	0.0005	103607	24.488	6.46472	0	536.082	0.481005	0.000320552	0.000174956	0.399549	0.118951
2	216	1102	0.0500415	0.0210041	0.0005	103647	24.068	8.69196	0	506.787	0.460998	0.000178514	9.74323e-05	0.414989	0.123737
2	142	1205	0.0498264	0.0237807	0.0005	103634	24.7103	13.3017	0	462.324	0.359557	7.83166e-05	4.27449e-05	0.493118	0.147203
2	213	426	0.0504901	0.00883998	0.0005	103603	29.8843	3.77614	0	362.854	0.16026	0.000863736	0.000471424	0.646375	0.19203
2	252	477	0.0497519	0.00946414	0.0005	103580	28.3021	3.10383	0	380.033	0.188245	0.00177401	0.00096825	0.624585	0.184427
2	253	374	0.0503261	0.00711912	0.0005	103629	31.1072	3.76558	0	349.595	0.15045	0.000754705	0.000411915	0.653961	0.194422
2	217	892	0.0483856	0.0178012	0.0005	103581	26.4252	4.1247	0	587.267	0.428372	0.000694016	0.000378791	0.439983	0.130572
2	290	269	0.0497012	0.00567185	0.0005	103661	33.7174	1.26797	0	346.662	0.174485	0.000607242	0.00033143	0.635505	0.18907
2	251	217	0.04929	0.00408366	0.0005	103638	33.2893	0.868043	0	318.54	0.144568	0.000248018	0.000135367	0.658637	0.196411
2	214	525	0.0453467	0.0103404	0.0005	103554	32.0288	-2.16091	0	569.734	0.287778	0.0425334	0.0232145	0.537373	0.109102
2	215	576	0.0449872	0.0114035	0.0005	103565	33.1797	-2.05261	0	639.344	0.32273	0.0528972	0.0288711	0.507798	0.0877046
2	180	731	0.0432985	0.0145122	0.0005	103619	33.0729	1.74707	0	642.257	0.446701	0.0260928	0.0142414	0.419263	0.0937024
2	254	730	0.0425065	0.0149036	0.0005	103747	35.788	4.19725	0	764.869	0.416976	0.0631062	0.0344431	0.432596	0.0528791
2	291	833	0.0411773	0.0165298	0.0005	103634	31.3765	8.12911	0	578.01	0.467712	0.0294501	0.0160737	0.402202	0.0845618
2	255	884	0.0403163	0.0179113	0.0005	103684	30.6125	7.99908	0	507.649	0.509163	0.0204681	0.0111714	0.372608	0.086589
2	60	2473	-0.0239999	0.012	0.0005	106441	11.1693	0.0396082	0	288.34	1	6.14568e-42	3.35429e-42	0	2.06189e-28
2	67	2573	-0.0239999	0.017	0.0005	106433	11.3066	-0.0723216	0	288.337	1	2.19176e-43	1.19625e-43	0	3.34352e-29
2	98	2473	-0.0239999	0.012	0.0005	106441	11.1693	0.0396082	0	288.34	1	6.14568e-42	3.35429e-42	0	2.06189e-28
2	105	2573	-0.0239999	0.017	0.0005	106433	11.3066	-0.0723216	0	288.337	1	2.19176e-43	1.19625e-43	0	3.34352e-29
2	136	2473	-0.0239999	0.012	0.0005	106441	11.1693	0.0396082	0	288.34	1	6.14568e-42	3.35429e-42	0	2.06189e-28
2	143	2573	-0.0239999	0.017	0.0005	106433	11.3066	-0.0723216	0	288.337	1	2.19176e-43	1.19625e-43	0	3.34352e-29
2	174	2473	-0.0239999	0.012	0.0005	106441	11.1693	0.0396082	0	288.34	1	6.14568e-42	3.35429e-42	0	2.06189e-28
2	181	2573	-0.0239999	0.017	0.0005	106433	11.3066	-0.0723216	0	288.337	1	2.19176e-43	1.19625e-43	0	3.34352e-29
2	212	2473	-0.0239999	0.012	0.0005	106441	11.1693	0.0396082	0	288.34	1	6.14568e-42	3.35429e-42	0	2.06189e-28
2	218	799	0.0391646	0.0194889	0.0005	103578	35.3917	8.02207	0	368.617	0.405956	0.004023	0.00219574	0.456377	0.131449
