# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	90	1923	0.143646	0.0365958	0.0005	110265	27.9456	5.94445	0	290.122	0.179684	1.29914e-05	7.09063e-06	0.63164	0.188656
2	93	2075	0.139904	0.039253	0.0005	110518	28.0948	4.36082	0	290.219	0.181732	1.00371e-06	5.47822e-07	0.630066	0.1882
2	92	2125	0.137408	0.0403453	0.0005	110608	27.9609	4.04397	0	290.328	0.191052	2.89355e-07	1.57929e-07	0.62289	0.186057
2	91	2124	0.136074	0.0407639	0.0005	110615	27.6369	3.96173	0	290.348	0.191044	3.03384e-07	1.65586e-07	0.622896	0.186059
2	190	1605	0.137855	0.0302223	0.0005	110268	25.0683	4.65423	0	309.31	0.204858	0.014328	0.00782017	0.608574	0.164419
2	153	1605	0.137488	0.0309234	0.0005	110268	25.0683	4.65423	0	309.31	0.204858	0.014328	0.00782017	0.608574	0.164419
2	86	1660	0.140312	0.0315025	0.0005	110331	26.6638	3.89963	0	296.018	0.216355	0.00465226	0.00253919	0.60221	0.174243
2	165	1766	0.142384	0.0336396	0.0005	110284	26.8141	6.69759	0	290.967	0.196818	0.000908341	0.000495769	0.618216	0.183562
2	204	1816	0.140798	0.0347924	0.0005	110367	27.96	5.37904	0	290.69	0.180587	0.000285521	0.000155836	0.630874	0.188097
2	81	1713	0.14142	0.0329106	0.0005	110307	27.1126	5.55622	0	292.879	0.213357	0.00243391	0.00132842	0.605089	0.177792
2	203	1817	0.141021	0.0344378	0.0005	110296	27.3363	6.05577	0	290.496	0.179999	0.000224718	0.00012265	0.631343	0.188311
2	205	1865	0.137439	0.0356483	0.0005	110487	29.7316	4.06622	0	291.205	0.167308	0.000199419	0.000108842	0.641121	0.191262
2	202	1813	0.137809	0.0347201	0.0005	110514	30.0463	4.0775	0	292.074	0.183703	0.000677909	0.00037	0.628374	0.186875
2	164	1759	0.135003	0.0332551	0.0005	110556	29.4475	5.86693	0	294.038	0.196303	0.00210757	0.0011503	0.618304	0.182135
2	378	1654	0.134374	0.0318611	0.0005	110591	27.5836	6.94143	0	299.589	0.196643	0.0070679	0.00385763	0.616767	0.175664
2	201	1810	0.134648	0.034384	0.0005	110493	29.1573	5.51308	0	293.113	0.182624	0.000826268	0.000450974	0.629167	0.186932
2	342	1653	0.133445	0.0312977	0.0005	110559	28.201	5.99898	0	298.747	0.186168	0.00481508	0.00262805	0.625412	0.180977
2	421	1602	0.134043	0.0308718	0.0005	110475	26.5432	6.21184	0	310.335	0.192824	0.0130222	0.00710748	0.618177	0.16887
2	309	1602	0.134315	0.0309024	0.0005	110475	26.5432	6.21184	0	310.335	0.192824	0.0130222	0.00710748	0.618177	0.16887
2	455	1604	0.136022	0.0301499	0.0005	110346	25.2919	5.88934	0	311.643	0.201876	0.0151808	0.0082856	0.610651	0.164007
2	200	1652	0.132529	0.0310893	0.0005	110566	29.1806	4.3757	0	297.227	0.171569	0.00171808	0.000937718	0.63745	0.188325
2	163	1600	0.132561	0.030501	0.0005	110538	28.7152	3.63419	0	300.699	0.168995	0.00295524	0.00161296	0.639114	0.187323
2	242	1599	0.131979	0.0301991	0.0005	110539	29.6301	2.15965	0	297.499	0.160615	0.00084877	0.000463255	0.646108	0.191965
2	379	1496	0.132492	0.0283809	0.0005	110449	29.9461	0.921353	0	324.284	0.172254	0.00988649	0.005396	0.634821	0.177642
2	206	1547	0.131513	0.029787	0.0005	110530	30.6934	0.906241	0	299.977	0.159282	0.00145027	0.000791554	0.64698	0.191496
2	461	1556	0.140358	0.0293103	0.0005	110154	24.2577	2.43491	0	393.871	0.194499	0.039909	0.0217822	0.609972	0.133838
2	241	1547	0.131418	0.0291907	0.0005	110530	30.6934	0.906241	0	299.977	0.159282	0.00145027	0.000791554	0.64698	0.191496
2	170	1546	0.13075	0.0291643	0.0005	110554	31.5336	-0.284811	0	297.336	0.150339	0.000621458	0.000339189	0.654079	0.194621
2	243	1494	0.130608	0.0287571	0.0005	110484	30.0359	-0.572194	0	300.701	0.157241	0.00250189	0.00136552	0.648281	0.190611
2	347	1551	0.135728	0.0295293	0.0005	110283	26.1403	4.80432	0	355.365	0.185301	0.0292555	0.0159676	0.619794	0.149682
2	161	1441	0.1299	0.0277573	0.0005	110449	32.3191	-2.50235	0	307.115	0.161354	0.00998698	0.00545085	0.643188	0.18002
2	79	1441	0.129905	0.027655	0.0005	110449	32.3191	-2.50235	0	307.115	0.161354	0.00998698	0.00545085	0.643188	0.18002
2	240	1387	0.127881	0.0268491	0.0005	110397	30.2622	-3.58307	0	373.37	0.151091	0.0333617	0.0182087	0.645077	0.152261
2	246	2538	0.134054	0.0488923	0.0005	110760	35.3777	0.517769	0	290.287	0.160438	1.50133e-07	8.19419e-08	0.646462	0.193099
2	380	1388	0.128699	0.0262964	0.0005	110379	29.5922	-3.56691	0	367.022	0.160173	0.0358431	0.019563	0.637446	0.146975
2	208	2430	0.130461	0.0469528	0.0005	110684	30.7328	1.95199	0	290.22	0.151512	8.3335e-06	4.54839e-06	0.653334	0.195141
2	320	2482	0.130936	0.0476509	0.0005	110681	32.064	2.01146	0	290.188	0.137386	4.21495e-06	2.3005e-06	0.664212	0.198396
