# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 9.000000e+01 1.923000e+03 1.436460e-01 3.659580e-02 5.000000e-04 1.102650e+05 2.794560e+01 5.944450e+00 0.000000e+00 2.901220e+02 1.796840e-01 1.299140e-05 7.090630e-06 6.316400e-01 1.886560e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.300000e+01 2.075000e+03 1.399040e-01 3.925300e-02 5.000000e-04 1.105180e+05 2.809480e+01 4.360820e+00 0.000000e+00 2.902190e+02 1.817320e-01 1.003710e-06 5.478220e-07 6.300660e-01 1.882000e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.200000e+01 2.125000e+03 1.374080e-01 4.034530e-02 5.000000e-04 1.106080e+05 2.796090e+01 4.043970e+00 0.000000e+00 2.903280e+02 1.910520e-01 2.893550e-07 1.579290e-07 6.228900e-01 1.860570e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.100000e+01 2.124000e+03 1.360740e-01 4.076390e-02 5.000000e-04 1.106150e+05 2.763690e+01 3.961730e+00 0.000000e+00 2.903480e+02 1.910440e-01 3.033840e-07 1.655860e-07 6.228960e-01 1.860590e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.900000e+02 1.605000e+03 1.378550e-01 3.022230e-02 5.000000e-04 1.102680e+05 2.506830e+01 4.654230e+00 0.000000e+00 3.093100e+02 2.048580e-01 1.432800e-02 7.820170e-03 6.085740e-01 1.644190e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.530000e+02 1.605000e+03 1.374880e-01 3.092340e-02 5.000000e-04 1.102680e+05 2.506830e+01 4.654230e+00 0.000000e+00 3.093100e+02 2.048580e-01 1.432800e-02 7.820170e-03 6.085740e-01 1.644190e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8.600000e+01 1.660000e+03 1.403120e-01 3.150250e-02 5.000000e-04 1.103310e+05 2.666380e+01 3.899630e+00 0.000000e+00 2.960180e+02 2.163550e-01 4.652260e-03 2.539190e-03 6.022100e-01 1.742430e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.650000e+02 1.766000e+03 1.423840e-01 3.363960e-02 5.000000e-04 1.102840e+05 2.681410e+01 6.697590e+00 0.000000e+00 2.909670e+02 1.968180e-01 9.083410e-04 4.957690e-04 6.182160e-01 1.835620e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.040000e+02 1.816000e+03 1.407980e-01 3.479240e-02 5.000000e-04 1.103670e+05 2.796000e+01 5.379040e+00 0.000000e+00 2.906900e+02 1.805870e-01 2.855210e-04 1.558360e-04 6.308740e-01 1.880970e-01 2.000000e+01 0.000000e+00 0.000000e+00
2.000000e+00 8.100000e+01 1.713000e+03 1.414200e-01 3.291060e-02 5.000000e-04 1.103070e+05 2.711260e+01 5.556220e+00 0.000000e+00 2.928790e+02 2.133570e-01 2.433910e-03 1.328420e-03 6.050890e-01 1.777920e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.030000e+02 1.817000e+03 1.410210e-01 3.443780e-02 5.000000e-04 1.102960e+05 2.733630e+01 6.055770e+00 0.000000e+00 2.904960e+02 1.799990e-01 2.247180e-04 1.226500e-04 6.313430e-01 1.883110e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.050000e+02 1.865000e+03 1.374390e-01 3.564830e-02 5.000000e-04 1.104870e+05 2.973160e+01 4.066220e+00 0.000000e+00 2.912050e+02 1.673080e-01 1.994190e-04 1.088420e-04 6.411210e-01 1.912620e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.020000e+02 1.813000e+03 1.378090e-01 3.472010e-02 5.000000e-04 1.105140e+05 3.004630e+01 4.077500e+00 0.000000e+00 2.920740e+02 1.837030e-01 6.779090e-04 3.700000e-04 6.283740e-01 1.868750e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.640000e+02 1.759000e+03 1.350030e-01 3.325510e-02 5.000000e-04 1.105560e+05 2.944750e+01 5.866930e+00 0.000000e+00 2.940380e+02 1.963030e-01 2.107570e-03 1.150300e-03 6.183040e-01 1.821350e-01 7.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 3.780000e+02 1.654000e+03 1.343740e-01 3.186110e-02 5.000000e-04 1.105910e+05 2.758360e+01 6.941430e+00 0.000000e+00 2.995890e+02 1.966430e-01 7.067900e-03 3.857630e-03 6.167670e-01 1.756640e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.010000e+02 1.810000e+03 1.346480e-01 3.438400e-02 5.000000e-04 1.104930e+05 2.915730e+01 5.513080e+00 0.000000e+00 2.931130e+02 1.826240e-01 8.262680e-04 4.509740e-04 6.291670e-01 1.869320e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 3.420000e+02 1.653000e+03 1.334450e-01 3.129770e-02 5.000000e-04 1.105590e+05 2.820100e+01 5.998980e+00 0.000000e+00 2.987470e+02 1.861680e-01 4.815080e-03 2.628050e-03 6.254120e-01 1.809770e-01 7.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.210000e+02 1.602000e+03 1.340430e-01 3.087180e-02 5.000000e-04 1.104750e+05 2.654320e+01 6.211840e+00 0.000000e+00 3.103350e+02 1.928240e-01 1.302220e-02 7.107480e-03 6.181770e-01 1.688700e-01 1.100000e+01 0.000000e+00 0.000000e+00
2.000000e+00 3.090000e+02 1.602000e+03 1.343150e-01 3.090240e-02 5.000000e-04 1.104750e+05 2.654320e+01 6.211840e+00 0.000000e+00 3.103350e+02 1.928240e-01 1.302220e-02 7.107480e-03 6.181770e-01 1.688700e-01 1.100000e+01 0.000000e+00 0.000000e+00
2.000000e+00 4.550000e+02 1.604000e+03 1.360220e-01 3.014990e-02 5.000000e-04 1.103460e+05 2.529190e+01 5.889340e+00 0.000000e+00 3.116430e+02 2.018760e-01 1.518080e-02 8.285600e-03 6.106510e-01 1.640070e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.000000e+02 1.652000e+03 1.325290e-01 3.108930e-02 5.000000e-04 1.105660e+05 2.918060e+01 4.375700e+00 0.000000e+00 2.972270e+02 1.715690e-01 1.718080e-03 9.377180e-04 6.374500e-01 1.883250e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.630000e+02 1.600000e+03 1.325610e-01 3.050100e-02 5.000000e-04 1.105380e+05 2.871520e+01 3.634190e+00 0.000000e+00 3.006990e+02 1.689950e-01 2.955240e-03 1.612960e-03 6.391140e-01 1.873230e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.420000e+02 1.599000e+03 1.319790e-01 3.019910e-02 5.000000e-04 1.105390e+05 2.963010e+01 2.159650e+00 0.000000e+00 2.974990e+02 1.606150e-01 8.487700e-04 4.632550e-04 6.461080e-01 1.919650e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 3.790000e+02 1.496000e+03 1.324920e-01 2.838090e-02 5.000000e-04 1.104490e+05 2.994610e+01 9.213530e-01 0.000000e+00 3.242840e+02 1.722540e-01 9.886490e-03 5.396000e-03 6.348210e-01 1.776420e-01 9.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.060000e+02 1.547000e+03 1.315130e-01 2.978700e-02 5.000000e-04 1.105300e+05 3.069340e+01 9.062410e-01 0.000000e+00 2.999770e+02 1.592820e-01 1.450270e-03 7.915540e-04 6.469800e-01 1.914960e-01 7.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 4.610000e+02 1.556000e+03 1.403580e-01 2.931030e-02 5.000000e-04 1.101540e+05 2.425770e+01 2.434910e+00 0.000000e+00 3.938710e+02 1.944990e-01 3.990900e-02 2.178220e-02 6.099720e-01 1.338380e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.410000e+02 1.547000e+03 1.314180e-01 2.919070e-02 5.000000e-04 1.105300e+05 3.069340e+01 9.062410e-01 0.000000e+00 2.999770e+02 1.592820e-01 1.450270e-03 7.915540e-04 6.469800e-01 1.914960e-01 7.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.700000e+02 1.546000e+03 1.307500e-01 2.916430e-02 5.000000e-04 1.105540e+05 3.153360e+01 -2.848110e-01 0.000000e+00 2.973360e+02 1.503390e-01 6.214580e-04 3.391890e-04 6.540790e-01 1.946210e-01 9.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.430000e+02 1.494000e+03 1.306080e-01 2.875710e-02 5.000000e-04 1.104840e+05 3.003590e+01 -5.721940e-01 0.000000e+00 3.007010e+02 1.572410e-01 2.501890e-03 1.365520e-03 6.482810e-01 1.906110e-01 7.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 3.470000e+02 1.551000e+03 1.357280e-01 2.952930e-02 5.000000e-04 1.102830e+05 2.614030e+01 4.804320e+00 0.000000e+00 3.553650e+02 1.853010e-01 2.925550e-02 1.596760e-02 6.197940e-01 1.496820e-01 8.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.610000e+02 1.441000e+03 1.299000e-01 2.775730e-02 5.000000e-04 1.104490e+05 3.231910e+01 -2.502350e+00 0.000000e+00 3.071150e+02 1.613540e-01 9.986980e-03 5.450850e-03 6.431880e-01 1.800200e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7.900000e+01 1.441000e+03 1.299050e-01 2.765500e-02 5.000000e-04 1.104490e+05 3.231910e+01 -2.502350e+00 0.000000e+00 3.071150e+02 1.613540e-01 9.986980e-03 5.450850e-03 6.431880e-01 1.800200e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 2.400000e+02 1.387000e+03 1.278810e-01 2.684910e-02 5.000000e-04 1.103970e+05 3.026220e+01 -3.583070e+00 0.000000e+00 3.733700e+02 1.510910e-01 3.336170e-02 1.820870e-02 6.450770e-01 1.522610e-01 9.000000e+00 0.000000e+00 0.000000e+00
