# PROC_ID PARCEL_ID CellI X Y Z p Ux Uy Uz T C3H8 CO2 H2O N2 O2 largest_pointer wherePositive largest_pointerWP
2.000000e+00 1.300000e+02 9.820000e+02 1.386790e-01 1.858060e-02 5.000000e-04 1.093940e+05 3.502450e+01 5.335630e+00 0.000000e+00 2.906010e+02 2.125450e-01 1.995890e-03 1.089350e-03 6.058270e-01 1.785430e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.000000e+01 1.753000e+03 1.298200e-01 3.340480e-02 5.000000e-04 1.096170e+05 2.748710e+01 6.860960e+00 0.000000e+00 2.900920e+02 1.737400e-01 3.095740e-07 1.689640e-07 6.362200e-01 1.900390e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.400000e+01 1.702000e+03 1.304660e-01 3.254240e-02 5.000000e-04 1.095540e+05 2.785930e+01 6.783570e+00 0.000000e+00 2.900710e+02 1.790000e-01 4.616430e-07 2.519630e-07 6.321700e-01 1.888290e-01 9.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.500000e+01 1.239000e+03 1.358470e-01 2.306750e-02 5.000000e-04 1.093660e+05 3.107340e+01 5.674550e+00 0.000000e+00 2.902590e+02 2.117060e-01 7.787820e-05 4.250560e-05 6.069660e-01 1.812070e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.310000e+02 1.188000e+03 1.362250e-01 2.205480e-02 5.000000e-04 1.093600e+05 3.166720e+01 5.386500e+00 0.000000e+00 2.902670e+02 2.145570e-01 1.492810e-04 8.147710e-05 6.047530e-01 1.804600e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8.500000e+01 1.033000e+03 1.372610e-01 1.983900e-02 5.000000e-04 1.093800e+05 3.364650e+01 5.880590e+00 0.000000e+00 2.904600e+02 2.128880e-01 1.368880e-03 7.471300e-04 6.057230e-01 1.792720e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.300000e+01 1.906000e+03 1.267210e-01 3.649470e-02 5.000000e-04 1.097010e+05 2.618390e+01 6.502310e+00 0.000000e+00 2.901280e+02 1.760610e-01 3.892240e-08 2.124370e-08 6.344330e-01 1.895060e-01 6.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9.200000e+01 1.956000e+03 1.247120e-01 3.785980e-02 5.000000e-04 1.096610e+05 2.482730e+01 6.413800e+00 0.000000e+00 2.902110e+02 1.783840e-01 2.456190e-08 1.340580e-08 6.326440e-01 1.889710e-01 1.100000e+01 0.000000e+00 0.000000e+00
2.000000e+00 9.100000e+01 2.007000e+03 1.235630e-01 3.841880e-02 5.000000e-04 1.096530e+05 2.447730e+01 5.843770e+00 0.000000e+00 2.901840e+02 1.957890e-01 4.643690e-09 2.534510e-09 6.192430e-01 1.849680e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.320000e+02 1.341000e+03 1.339540e-01 2.537160e-02 5.000000e-04 1.094280e+05 3.029180e+01 6.275770e+00 0.000000e+00 2.903290e+02 2.043230e-01 4.006830e-05 2.186910e-05 6.126600e-01 1.829540e-01 5.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1.250000e+02 1.238000e+03 1.342350e-01 2.304020e-02 5.000000e-04 1.093920e+05 3.089120e+01 6.170130e+00 0.000000e+00 2.903330e+02 2.122990e-01 1.777960e-04 9.704020e-05 6.064840e-01 1.809420e-01 8.000000e+00 0.000000e+00 0.000000e+00
