# PROC_ID	PARCEL_ID	CellI	X	Y	Z	p	Ux	Uy	Uz	T	C3H8	CO2	H2O	N2	O2
2	68	2002	-0.00249896	0	0.0005	102767	27.4736	0.121999	0	288.231	3.64946e-19	2.12563e-29	1.16016e-29	0.77	0.23
2	69	2002	-0.00249527	0.000773751	0.0005	102767	27.4736	0.121999	0	288.231	3.64946e-19	2.12563e-29	1.16016e-29	0.77	0.23
2	70	2027	-0.00249114	0.00157316	0.0005	102763	27.5458	0.388477	0	288.228	1.0161e-17	9.86307e-28	5.38323e-28	0.77	0.23
2	71	2052	-0.00249185	0.00233556	0.0005	102756	27.5947	0.616534	0	288.225	1.9455e-16	4.28714e-26	2.3399e-26	0.77	0.23
2	72	2077	-0.00247903	0.00313452	0.0005	102747	27.8217	0.92378	0	288.221	1.37989e-15	7.32969e-25	4.00051e-25	0.77	0.23
2	73	2077	-0.00247203	0.00391305	0.0005	102747	27.8217	0.92378	0	288.221	1.37989e-15	7.32969e-25	4.00051e-25	0.77	0.23
2	74	2102	-0.00246514	0.0046824	0.0005	102734	27.9648	1.07847	0	288.216	1.99922e-14	8.15134e-24	4.44897e-24	0.77	0.23
2	75	2127	-0.00243437	0.00549087	0.0005	102722	28.3864	1.47817	0	288.206	4.31751e-13	4.38271e-23	2.39207e-23	0.77	0.23
2	76	2152	-0.00242899	0.00624604	0.0005	102696	28.7656	1.40108	0	288.193	1.22398e-11	2.29793e-22	1.2542e-22	0.77	0.23
2	77	2177	-0.00239011	0.00704561	0.0005	102680	29.4061	1.92736	0	288.176	4.50675e-10	1.28241e-21	6.99932e-22	0.77	0.23
2	78	2177	-0.00234767	0.00782579	0.0005	102680	29.4061	1.92736	0	288.176	4.50675e-10	1.28241e-21	6.99932e-22	0.77	0.23
2	79	2202	-0.00233445	0.00857005	0.0005	102640	30.2904	1.21988	0	288.159	1.70506e-08	8.59152e-21	4.68922e-21	0.77	0.23
2	80	2227	-0.00241465	0.00937049	0.0005	102627	30.8341	1.79631	0	288.152	3.48801e-07	4.50717e-20	2.46e-20	0.77	0.23
2	81	2253	-0.00381266	0.010086	0.0005	102652	27.7026	0.784936	0	288.204	3.85297e-07	4.67793e-20	2.5532e-20	0.77	0.23
2	82	2273	-0.0239966	0.011	0.0005	103184	23.3642	-0.141906	0	287.736	1.84443e-28	4.26547e-38	2.32808e-38	0.77	0.23
2	83	2298	-0.0239966	0.018	0.0005	102625	22.6845	0.133324	0	288.237	2.68072e-29	5.20768e-39	2.84233e-39	0.77	0.23
